company_name_label,isin,label,symbol,company_name,promoter_total_pct,pct_IndividualsOrHinduUndividedFamily,num_IndividualsOrHinduUndividedFamily,pct_NonResidentIndividualsOrForeignIndividuals,num_NonResidentIndividualsOrForeignIndividuals,pct_DirectorsAndDirectorsRelatives,num_DirectorsAndDirectorsRelatives,pct_KeyManagerialPersonnel,num_KeyManagerialPersonnel,pct_RelativesOfPromotersOtherThanPromoterGroup,num_RelativesOfPromotersOtherThanPromoterGroup,pct_TrustsWhereAnyPersonBelongingToPromoterAndPromoterGroupIsisTrusteeOrBeneficiaryOrAuthorOfTrust,num_TrustsWhereAnyPersonBelongingToPromoterAndPromoterGroupIsisTrusteeOrBeneficiaryOrAuthorOfTrust,pct_CentralGovernmentOrPresidentOfIndia,num_CentralGovernmentOrPresidentOfIndia,pct_StateGovernmentsOrGovernors,num_StateGovernmentsOrGovernors,pct_ShareholdingByCompaniesOrBodiesCorporatewhereCentralOrStateGovernmentIsPromoter,num_ShareholdingByCompaniesOrBodiesCorporatewhereCentralOrStateGovernmentIsPromoter,pct_ForeignGovernment,num_ForeignGovernment,pct_CentralGovernmentOrStateGovernmentS,num_CentralGovernmentOrStateGovernmentS,pct_ForeignInstitutions,num_ForeignInstitutions,pct_ForeignPortfolioInvestor,num_ForeignPortfolioInvestor,pct_OtherForeignShareholders,num_OtherForeignShareholders,pct_OtherIndianShareholders,num_OtherIndianShareholders,pct_AssociateCompaniesOrSubsidiaries,num_AssociateCompaniesOrSubsidiaries,pct_BodiesCorporateIncludingSubsidiaries,num_BodiesCorporateIncludingSubsidiaries,pct_IndianFinancialInstitutionsOrBanks,num_IndianFinancialInstitutionsOrBanks,natural_pct_sum,natural_num_sum,govt_pct_sum,foreign_non_govt_pct_sum,hufi_num,hufi_pct
TATA CHEMICALS LTD,INE092A01019,Professional,TATACHEM,Tata Chemicals Limited,37.98,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.98,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03,0.0,0.0,0.0
PETRONET LNG LTD,INE347G01014,State,PETRONET,Petronet LNG Limited,50.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
KOTAK MAHINDRA BANK LTD,INE237A01036,Owner,KOTAKBANK,Kotak Mahindra Bank Limited,25.87,25.86,6.0,0.0,1.0,0.13,9.0,0.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,18.0,0.0,0.0,6.0,25.86
UPL LTD,INE628A01036,Owner,UPL,UPL Limited,33.51,0.62,5.0,2.52,6.0,0.01,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,2.0,27.01,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,14.0,0.02,3.35,5.0,0.62
JUBILANT FOODWORKS LTD,INE797F01020,Owner,JUBLFOOD,Jubilant Foodworks Limited,40.27,0.0,3.0,0.0,1.0,0.03,1.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,6.0,0.0,0.0,3.0,0.0
BERGER PAINTS INDIA LTD,INE463A01038,Owner,BERGEPAINT,Berger Paints (I) Limited,74.98,3.33,12.0,0.0,0.0,0.0,0.0,0.01,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.65,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,14.0,0.0,0.0,12.0,3.33
INFO EDGE INDIA LTD,INE663F01032,Owner,NAUKRI,Info Edge (India) Limited,37.59,31.37,4.0,0.0,0.0,1.78,1.0,1.05,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.199999999999996,6.0,0.0,0.0,4.0,31.37
MRF LTD,INE883A01011,Owner,MRF,MRF Limited,27.77,11.54,80.0,1.2,19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.03,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.739999999999998,101.0,0.0,0.0,80.0,11.54
PHOENIX MILLS LTD,INE211B01039,Owner,PHOENIXLTD,The Phoenix Mills Limited,47.25,2.52,5.0,0.0,0.0,0.08,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.73,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,11.0,0.0,0.0,5.0,2.52
RAMCO CEMENTS LTD/THE,INE331A01037,Owner,RAMCOCEM,The Ramco Cements Limited,42.56,3.34,8.0,0.0,0.0,0.0,0.0,0.21,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.21,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,12.0,3.39,0.0,8.0,3.34
OBEROI REALTY LTD,INE093I01010,Owner,OBEROIRLTY,Oberoi Realty Limited,67.7,58.55,4.0,0.0,0.0,0.01,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.559999999999995,7.0,0.0,0.0,4.0,58.55
KAVERI SEED CO LTD,INE455I01029,Owner,KSCL,Kaveri Seed Company Limited,60.5,21.27,5.0,0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.29,6.0,0.0,0.0,5.0,21.27
MARUTI SUZUKI INDIA LTD,INE585B01010,Mnc,MARUTI,Maruti Suzuki India Limited,58.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.28,0.0,0.0
ADANI GREEN ENERGY LTD,INE364U01010,Owner,ADANIGREEN,Adani Green Energy Limited,62.43,0.01,4.0,0.0,0.0,0.02,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,5.0,49.06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,9.0,0.0,13.37,4.0,0.01
SRF LTD,INE647A01010,Owner,SRF,SRF Limited,50.26,0.05,3.0,0.0,0.0,0.03,3.0,0.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,11.0,0.04,0.0,3.0,0.05
ADANI POWER LTD,INE814H01029,Owner,ADANIPOWER,Adani Power Limited,74.96,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.76,6.0,47.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,27.76,2.0,0.0
DABUR INDIA LTD,INE016A01026,Owner,DABUR,Dabur India Limited,66.23,0.09,9.0,0.07,7.0,0.28,3.0,0.02,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.07,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4600000000000001,22.0,0.0,0.0,9.0,0.09
ASIAN PAINTS LTD,INE021A01026,Owner,ASIANPAINT,Asian Paints Limited,52.63,9.95,52.0,0.53,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.15,28.0,0.0,0.0,0.0,0.0,0.0,0.0,10.479999999999999,57.0,0.0,0.0,52.0,9.95
TATA CONSULTANCY SVCS LTD,INE467B01029,Professional,TCS,Tata Consultancy Services Limited,71.77,0.0,0.0,0.0,0.0,0.01,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.77,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,9.0,0.0,0.0,0.0,0.0
DLF LTD,INE271C01023,Owner,DLF,DLF Limited,74.08,0.95,5.0,0.0,1.0,0.01,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.13,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,9.0,0.0,0.0,5.0,0.95
KALPATARU PROJECTS INTERNATI,INE220B01022,Owner,KPIL,Kalpataru Projects International Limited,33.57,11.79,13.0,0.05,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.73,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.84,16.0,0.0,0.0,13.0,11.79
APOLLO TYRES LTD,INE438A01022,Owner,APOLLOTYRE,Apollo Tyres Limited,36.93,0.02,3.0,0.42,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.49,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,6.0,1.57,0.0,3.0,0.02
TORRENT POWER LTD,INE813H01021,Owner,TORNTPOWER,Torrent Power Limited,51.09,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,2.0,0.0,0.0,0.0,1.0,8.35,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,5.0,8.35,0.0,3.0,0.0
TATA CONSUMER PRODUCTS LTD,INE192A01025,Professional,TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,33.84,0.0,0.0,0.0,0.0,0.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.01,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.84,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.0,0.01,0.0,0.0,0.0
SHREE CEMENT LTD,INE070A01015,Owner,SHREECEM,SHREE CEMENT LIMITED,62.55,2.98,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.58,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,5.0,0.0,0.0,5.0,2.98
ADANI PORTS AND SPECIAL ECON,INE742F01042,Owner,ADANIPORTS,Adani Ports and Special Economic Zone Limited,68.02,0.0,2.0,0.0,0.0,0.02,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.03,8.0,39.99,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,5.0,0.0,28.03,2.0,0.0
SOBHA LTD,INE671H01015,Owner,SOBHA,Sobha Limited,52.88,0.05,2.0,52.83,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.879999999999995,7.0,0.0,0.0,2.0,0.05
BALRAMPUR CHINI MILLS LTD,INE119A01028,Owner,BALRAMCHIN,Balrampur Chini Mills Limited,42.85,6.98,4.0,0.0,0.0,0.0,2.0,0.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.88,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99,8.0,0.0,0.0,4.0,6.98
UNITED BREWERIES LTD,INE686F01025,Mnc,UBL,United Breweries Limited,70.83,8.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.52,3.0,1.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.08,1.0,1.16,61.52,1.0,8.08
ULTRATECH CEMENT LTD,INE481G01011,Owner,ULTRACEMCO,UltraTech Cement Limited,59.29,0.18,8.0,0.0,0.0,0.02,7.0,0.01,1.0,0.0,0.0,0.0,0.0,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,5.0,58.17,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,16.0,0.05,0.93,8.0,0.18
SUN TV NETWORK LTD,INE424H01027,Owner,SUNTV,Sun TV Network Limited,75.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,3.0,0.0,0.0,1.0,75.0
COLGATE PALMOLIVE (INDIA),INE259A01022,Mnc,COLPAL,Colgate Palmolive (India) Limited,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0
EICHER MOTORS LTD,INE066A01021,Owner,EICHERMOT,Eicher Motors Limited,49.06,1.15,2.0,2.2,2.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.71,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,5.0,0.0,0.0,2.0,1.15
INDIAN HOTELS CO LTD,INE053A01029,Professional,INDHOTEL,The Indian Hotels Company Limited,38.12,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.12,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0
CAN FIN HOMES LTD,INE477A01020,State,CANFINHOME,Can Fin Homes Limited,29.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,1.0,0.0,1.0,0.0,0.0,0.0,0.0
PI INDUSTRIES LTD,INE603J01030,Owner,PIIND,PI Industries Limited,46.09,46.09,6.0,0.0,0.0,0.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.49,9.0,0.0,0.0,6.0,46.09
GRASIM INDUSTRIES LTD,INE047A01021,Owner,GRASIM,Grasim Industries Limited,43.22,0.4,8.0,0.0,0.0,0.05,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,6.0,38.21,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,15.0,0.0,4.6,8.0,0.4
ALKEM LABORATORIES LTD,INE540L01014,Owner,ALKEM,Alkem Laboratories Limited,51.2,51.2,22.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2,24.0,0.0,0.0,22.0,51.2
QUESS CORP LTD,INE615P01015,Owner,QUESS,Quess Corp Limited,56.88,11.99,1.0,0.0,0.0,0.2,2.0,0.01,1.0,0.0,0.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.58,2.0,10.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29,5.0,0.0,34.58,1.0,11.99
AAVAS FINANCIERS LTD,INE216P01012,Professional,AAVAS,Aavas Financiers Limited,48.95,0.0,0.0,0.0,0.0,0.0,1.0,0.93,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,3.0,0.0,48.95,0.0,0.0
CYIENT LTD,INE136B01020,Owner,CYIENT,Cyient Limited,23.29,4.33,10.0,0.0,0.0,0.0,0.0,0.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.95,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,12.0,0.0,0.0,10.0,4.33
DIVI'S LABORATORIES LTD,INE361B01024,Owner,DIVISLAB,Divi's Laboratories Limited,51.88,48.87,5.0,0.0,0.0,0.28,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.15,18.0,0.0,0.0,5.0,48.87
MOTHERSON SUMI WIRING INDIA,INE0FS801015,Owner,MSUMI,Motherson Sumi Wiring India Limited,61.73,0.52,2.0,2.32,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.45,3.0,33.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,7.0,0.02,25.45,2.0,0.52
MAHINDRA & MAHINDRA LTD,INE101A01026,Owner,M&M,Mahindra & Mahindra Limited,18.44,0.5,16.0,0.08,2.0,0.05,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.85,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,23.0,0.07,0.0,16.0,0.5
ICICI LOMBARD GENERAL INSURA,INE765G01017,Professional,ICICIGI,ICICI Lombard General Insurance Company Limited,51.31,0.0,0.0,0.0,0.0,0.0,3.0,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.31,1.0,0.05,5.0,0.0,0.0,0.0,0.0
CEAT LTD,INE482A01020,Owner,CEATLTD,CEAT Limited,47.21,0.37,4.0,0.0,0.0,0.01,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.84,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,6.0,0.0,0.0,4.0,0.37
THERMAX LTD,INE152A01029,Owner,THERMAX,Thermax Limited,61.98,0.01,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.98,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.0,0.0,0.0,1.0,0.01
TORRENT PHARMACEUTICALS LTD,INE685A01028,Owner,TORNTPHARM,Torrent Pharmaceuticals Limited,68.31,0.0,8.0,0.0,0.0,0.66,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,13.0,0.0,0.0,8.0,0.0
PFIZER LIMITED,INE182A01018,Mnc,PFIZER,Pfizer Limited,63.92,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.92,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,63.92,0.0,0.0
ABB INDIA LTD,INE117A01022,Mnc,ABB,ABB India Limited,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0
INFOSYS LTD,INE009A01021,Professional,INFY,Infosys Limited,14.52,14.52,26.0,0.0,0.0,0.04,1.0,0.01,3.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.579999999999998,35.0,0.02,0.0,26.0,14.52
WIPRO LTD,INE075A01022,Owner,WIPRO,Wipro Limited,72.63,4.42,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.22,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42,7.0,0.0,0.0,4.0,4.42
NATCO PHARMA LTD,INE987B01026,Owner,NATCOPHARM,Natco Pharma Limited,49.42,28.06,12.0,0.27,2.0,0.07,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.08,8.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,22.0,0.0,0.0,12.0,28.06
BANDHAN BANK LTD,INE545U01014,Owner,BANDHANBNK,Bandhan Bank Limited,39.74,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.74,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.07,0.0,0.0,0.0
ASHOK LEYLAND LTD,INE208A01029,Owner,ASHOKLEY,Ashok Leyland Limited,51.51,0.0,0.0,0.0,0.0,0.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.06,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.51,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.0,0.06999999999999999,51.51,0.0,0.0
HERO MOTOCORP LTD,INE158A01026,Owner,HEROMOTOCO,Hero MotoCorp Limited,34.73,14.18,15.0,0.0,0.0,0.02,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.55,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,20.0,0.0,0.0,15.0,14.18
BHARAT FORGE LTD,INE465A01025,Owner,BHARATFORG,Bharat Forge Limited,44.07,0.34,9.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.73,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,15.0,0.0,0.0,9.0,0.34
ERIS LIFESCIENCES LTD,INE406M01024,Owner,ERIS,Eris Lifesciences Limited,54.85,54.85,5.0,0.0,0.0,0.0,0.0,0.04,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.89,7.0,0.0,0.0,5.0,54.85
PRESTIGE ESTATES PROJECTS,INE811K01011,Owner,PRESTIGE,Prestige Estates Projects Limited,60.94,8.71,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71,9.0,0.0,0.0,9.0,8.71
DR LAL PATHLABS LTD,INE600L01024,Owner,LALPATHLAB,Dr. Lal Path Labs Ltd.,53.21,51.37,3.0,1.84,1.0,0.02,1.0,0.06,2.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.290000000000006,7.0,0.01,0.0,3.0,51.37
