symbol,company_name,isin,owner_flag,owner_flag_final,owner_flag_final_hybrid,yaml_classification,yaml_matched_detail,judge,in_rev1,rev1_category,rev1_company_name,promoter_total_pct,natural_pct_sum,hufi_pct,dir_pct,kmp_pct,rel_pct,trust_pct,other_indian_pct,other_foreign_pct,foreign_non_govt_pct,govt_pct,ai_review_needed,owner_flag_ai,ai_confidence,ai_reasoning,promoter_names_full_list
AGARWALEYE,,INE943P01029,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,32.36,26.75,26.71,0.0,0.04,0.0,0.0,5.64,0.0,0.0,0.0,False,,,,"PRINTRACK|ORBIT INTERNATIONAL|MY HAPPY PLACE PRIVATE LIMITED|MAYA FURNITURE PRIVATE LIMITED|MAATRUM TECHNOLOGIES AND LEGAL VENTURES PRIVATE LIMITED|LINENDOTS DESIGN CONSULTANTS PRIVATE LIMITED|GRF BIO PRIVATE LIMITED|FAB INFINITY CONSULTANCY (OPC) PRIVATE LIMITED|EYE RESEARCH CENTRE FOUNDATION|ELISAR LIFE SCIENCES PRIVATE LIMITED|DR. AGARWAL'S EYE INSTITUTE (P) LIMITED|DR. AGARWAL'S ENTERPRISE|CHESTNUT STOREYS PRIVATE LIMITED|CENTAUR HEALTHTECH LLC - USA|CENTAUR BILLING PRIVATE LIMITED|ANOSH AGARWAL HOLDING ON BEHALF OF DR. ASHVIN AGARWAL FAMILY TRUST|ANOSH AGARWAL HOLDING ON BEHALF OF DR. ASHAR AGARWAL FAMILY TRUST|ANOSH AGARWAL HOLDING ON BEHALF OF DR. ANOSH AGARWAL FAMILY TRUST|ANOSH AGARWAL HOLDING ON BEHALF OF DR. AMAR AGARWAL FAMILY TRUST|ANOSH AGARWAL HOLDING ON BEHALF OF DR. ADIL AGARWAL FAMILY TRUST|ADIL AGARWAL, ANOSH AGARWAL, ASHVIN AGARWAL|ACE ASSOCIATES|TEJESHWAR SETH|SUNITHA RANA AGARWAL|SHAKIRA AHMED|SAHIBA SADIQ|RAMBHA SETH|RAJESH KUMAR KAKKAR|PANKAJ SONDHI|P G THOMAS|NEENA THOMAS|MUKTHA SETH|MAQSOOD AHMED|KOUSER BASHEER|KAMALESH KUMAR SETH|KAAMNA KAKKAR|GEORGE PT|GEETA KAKKAR|FOUZIA KHAN|FIAZ AHMED|FARAH AGARWAL|AZAI AGARWAL|AYESHA FAZILATH FIAZ|ATHIYA AGARWAL|ASHVIN AGARWAL HUF|ASHVIN AGARWAL|ASHAR AGARWAL|ARICK AGARWAL|ANOSH AGARWAL|ANEIRA AGARWAL|ANANYA SETH AGARWAL|AMAR AGARWAL|AMAARAH AGARWAL|AIRA AGARWAL|AGASTYA AGARWAL|ADIL AGARWAL|AANCHAL KAKKAR|A URMILA"
AGL,,INE1YPB01014,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,63.28,60.35,60.25,0.06,0.0,0.04,0.0,3.03,0.0,0.0,0.0,False,,,,Shashi Kiran Shetty|Priya Adarsh Hegde|Arathi Shetty|Adarsh Sudhakar Hegde
AIIL,,INE206F01022,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,68.79,65.3,65.3,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,False,,,,MENTOR CAPITAL LIMITED|SANJAY SOUMITRA DANGI|DRUHI DANGI|DIVY DANGI|Alpana Sanjay Dangi
AKUMS,,INE09XN01023,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,75.26,34.47,34.47,0.0,0.0,0.0,0.0,40.79,0.0,0.0,0.0,False,,,,Welcure Pharmaceuticals Private Limited|Sandeep Jain Trust (Sandeep Jain)|Parke Davis Healthcare Limited|May & Baker Pharmaceuticals Limited|Hygosap Pharma Private Limited|Dhanwantri Vedaresearch LLP|Delcure Lifesciences Limited|Avha Lifesciences Private Limited|American Remedies Lifesciences Limited|Amazing Research & Laboratories Limited|Akums Foundation|Akum Impex LLP|Akome Lifecare Private Limited|AUSL Trust (Sanjeev Jain)|AKUMS MASTER TRUST (Sanjeev Jain and Sandeep Jain)|Sudha Jain|Neerja Gupta|Umang Jain|Shivangi Jain|Sanjeev Jain|Sandeep Jain|Rajiv Mittal|Rajesh Sharma|Manan Jain|Lata Jain|Kusum Jain|Kiran Jain|Kanishk Jain|Arushi Jain|Archana Jain|Anuradha Pal|Anita Jain
ALKYLAMINE,,INE150B01039,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,72.03,62.98,62.47,0.1,0.29,0.0,0.0,9.44,0.0,0.0,0.0,False,,,,SYK TRADING AND CONSULTANCY LLP|PURJEEKO TRADING & CONSULTANCY LLP|NIYOKO TRADING AND CONSULTANCY LLP|ANJYKO INVESTMENTS PVT LTD|ANJALI Y KOTHARI|YOGESH MATHRADAS KOTHARI|SUNEET YOGESH KOTHARI|SHUCHI HEMENDRA KOTHARI|NINI YOGESH KOTHARI|KUNJLATA N SHAH|HEMENDRA MATHRADAS KOTHARI|DEVANGANA JAYANT DESAI|ADITI KOTHARI DESAI
ANTHEM,,INE0CZ201020,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,74.69,72.67,72.66,0.0,0.01,0.0,0.0,2.03,0.0,0.0,0.0,False,,,,VIRA TRUST|SWARA TRUST(Trustee is K C RAVINDRA)|SUMUKHAYA TRUST|RAVISIKA HOSPITALITY LLP|KEERTHI TRUST(Trustee is K C RAVINDRA)|HERAMBAYA TRUST|CHERRYPICK INVESTOR|ANTHEM BIO PHARMA PRIVATE LIMITED|SWATHI RAVINDRA|SASIREKHA|SAMBASIVAM HARIHARAN|S. SATHYALAKSHMI|S. LOKESH|S VIJAYALAKSHMI|MADHAVI JAYANTI|KRITHIKA GANESH|KEERTHANA RAVINDRA|KC SRINIVAS|KC NIRMALA|KC HEMAVATHI|K C RAVINDRA|JYOTSNA BHARDWAJ|ISHAAN BHARDWAJ|GANESH SAMBASIVAM|CHANDRAMMA D N|ARUNA GANESH|ARTI BHARDWAJ|ARCHANA MATHUR|AJAY BHARDWAJ|ADITYA NARIAN CAPOOR
ANUP,,INE294Z01018,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,40.92,0.43,0.39,0.0,0.04,0.0,0.0,40.53,0.0,0.0,0.0,False,,,,Swati Siddharth Lalbhai (Trustee of Siddharth Family Trust)|Style Audit LLP|Sanjaybhai Shrenikbhai Lalbhai (As a Reprentative trustee of Discretionary Trust)|Rudolf Atul Chemicals Limited|Kastur Bhai Lalbhai Museum (India) Private Limited (Formerly Shruti Trade Link Private Limited)|JP Trunkshow LLP|Aura Weaving Private Limited (Formerly known as Achal Weaving Private Limited)|Aura Securities Pvt Ltd|Aura Securities Private Limited|Aura Merchandise Pvt. Ltd.|Aura Business Ventures LLP|Aura Business Enterprise Pvt Ltd|Atul Limited|Atul Finserv Limited|Atul Bioscience Limited|Arvind SmartSpaces Limited|Arvind Limited|Arvind Fashions Limited|Arvind Farms Pvt Ltd|Aroh Enterprise Private Limited (Formerly White Ocean Smartspaces Private Limited)|Anusandhan Investments Limited|Anukul Investments Private Limited|Anchor Adhesives Private Limited|Amplus Capital Advisors Private Limited|Amardeep Holdings Private Limited|Amal Limited|Akshita Holdings Private Limited|Advait Merchandise Private Limited (Formerly Advait Merchandise Limited)|Adore Investments Private Limited|Adhvesh Weaving Private Limited|Adhinami Investments Private Limited|Aayojan Resources Private Ltd|Aagam Holdings Private Limited|Aagam Agencies Private Limited (Formerly Adhigam Investments Private Limited)|Vimla  S  Lalbhai|Taral S  Lalbhai|Swati S  Lalbhai|Sunil Siddharth (Karta)|Sunil  Siddharth  Lalbhai|Snehal Mohta|Saumya Samvegbhai Lalbhai|Sanjaybhai Shrenikbhai Lalbhai|Samvegbhai Arvindbhai Lalbhai|Samvegbhai Arvindbhai (Karta)|Ruhani Punit Lalbhai|Punit Sanjaybhai|Poorva Punitbhai Lalbhai|Manini Rajiv Badlani|Late Hansa Niranjanbhai|Kulin Sanjaybhai|Kalpana Shripal Morakhia|Jayshreeben Sanjaybhai Lalbhai|Jaina Kulin Lalbhai|Ishaan Punit Lalbhai|Astha  Lalbhai|Ananyaa Kulin Lalbhai|Anamikaben Samveghbhai Lalbhai
APLLTD,,INE901L01018,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,69.74,6.69,4.96,1.22,0.0,0.0,0.0,64.27,0.0,0.0,0.0,False,,,,Virsad Family Trust (Pranav Chirayu Amin)|Viramya Packlight LLP|Vidyanidhi Trust (Malika Chirayu Amin)|Utkarsh Vidyakendra  (Malika Chirayu Amin)|Ujjval Vidyalaya (Malika Chirayu Amin)|Uday Education Society (Biniti Trivedi)|Shreno Publications Limited|Shreno Limited|Shreno Engineering Limited|Satori Trust (Chirayu Ramanbhai Amin)|Paushak Limited|Nirayu Private Limited|Laksh Trust (Chirayu Ramanbhai Amin)|Laburnum Family Trust (Chirayu Ramanbhai Amin)|Grace Star Trust (Shaunak Chirayu Amin)|Gallup Trust (Pranav Chirayu Amin)|CRA Family Trust (Chirayu Ramanbhai Amin)|Bhailal Amin General Hospital (Chirayu Ramanbhai Amin)|Arogyavardhini Society (Malika Chirayu Amin)|Alembic Limited|Alembic City Limited|Udit Chirayu Amin|Tishya Udit Amin|Shaunak Chirayu Amin|Samira Pranav Amin|Ranvir Pranav Amin|Pranav Chirayu Amin|Naintara Shaunak Amin|Malika Chirayu Amin|Krupa Shaunak Amin|Inaaya Shaunak Amin|Chirayu Ramanbhai Amin HUF|Chirayu Ramanbhai Amin|Barkha Pranav Amin
APOLLO,,INE713T01028,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,51.98,53.9,51.98,1.81,0.11,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,SRILAKSHMI REDDY VANGETI|KARUNAKAR REDDY BADDAM|KANISHKA REDDY BADDAM|CHANAKYA REDDY BADDAM
ARVINDFASN,,INE955V01021,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,35.1,0.56,0.01,0.55,0.0,0.0,0.0,35.1,0.0,0.0,0.0,False,,,,The Anup Engineering Limited|Swati Siddharth Lalbhai (trustee of  Siddharth Family Trust)|Style Audit LLP|Sona Lank Investment and Trading LLP|Sanjaybhai Shrenikbhai Lalbhai (as representative trustee of discretionary trust)|Rudolf Atul Chemicals Limited|Kastur Bhai Lalbhai Museum (India) Private Ltd (Earlier known as Shruti Trade Link Private Ltd)|J P Trunkshow LLP|Aura Weaving Private Ltd (Formerly known as Achal Weaving Private Ltd)|Aura Securities Pvt Ltd|Aura Securities Private Limited|Aura Merchandise Pvt. Ltd.|Aura Business Ventures LLP|Aura Business Enterprise Pvt Ltd|Atul Limited|Atul Finserve Ltd (Formerly Known as Ameer Trading Corporation Ltd)|Atul Bioscience Limited|Arvind SmartSpaces Limited|Arvind Limited|Aroh Enterprise Private Ltd (Formerly known as White Ocean Smartspace Private Ltd)|Anusandhan Investments Limited|Anukul Investments Private Limited|Anchor Adhesives Private Limited|Amplus Capital Advisors Private Limited|Amal Limited|Akshita Holdings Private Limited|Advait Merchandise Private Ltd (Earlier known as Advait Merchandise Ltd)|Adhvesh Weaving Private Limited|Adhinami Investments Private Limited|Aayojan Resources Private Ltd|Aagam Holdings Private Limited|Aagam Agencies Private Ltd (Formerly known as Adhigam Investments Private Ltd)|Vimlaben S Lalbhai|Taral S  Lalbhai|Swati S  Lalbhai|Sunil  Siddharth  Lalbhai|Sunil  Siddharth|Sanjaybhai Shrenikbhai Lalbhai|Sanjay Shrenik Lalbhai HUF|Ruhani Punit Lalbhai|Punit Sanjaybhai|Lalbhai Poorva Punitbhai|Kulin S Lalbhai|Kalpana Shripal Morakhia|Jayshreeben Sanjaybhai Lalbhai|Jaina Kulin Lalbhai|Ishaan Punit Lalbhai|Bhadrasheela Rajan Harivallabhdas|Astha  Lalbhai|Ashutosh Kumudchandra Mahadevia|Ananyaa Kulin Lalbhai
ATHERENERG,,INE0LEZ01016,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,40.86,10.13,10.09,0.0,0.04,0.0,0.0,30.77,0.0,0.0,0.0,False,,,,Tarun Swarna Family Trust (Represented by Tarun Sanjay Mehta)|Swapnil Jain Family Trust (Represented by Swapnil Babanlal Jain)|Mehta Family Trust (Represented by Tarun Sanjay Mehta)|Jain Family Trust (Represented by Swapnil Babanlal Jain)|Hero Motocorp Limited|Hero FinCorp Limited|HMCL MM Auto Limited|Bentinck Fashions LLP|Bahadur Chand Investments Private Limited|Hero Tech Center Germany GmBH|HMCL Niloy Bangladesh Limited|HMCL Netherlands B.V.|HMCL Colombia S.A.S.|HMCL Americas Inc.|HERO MOTOCORP DO BRASIL LTDA|Vinod Srimal|Tarun Sanjay Mehta|Swarna Srimal Mehta|Swapnil Babanlal Jain|Sumangala HS|Shivika Srimal|Shikha Srimal|Sanjay Surajraj Mehta|Sangeeta Sanjay Mehta|Renukaradhya CS|Rajulmati Babanlal Jain|Divya Mehta|Chitra C R|Chirashree CR|Babanlal Girdharilal Jain|Aarohi Mehta
ATLANTAELE,,INE0Z4F01028,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,87.27,31.27,31.27,0.0,0.0,0.0,0.0,56.01,0.0,0.0,0.0,False,,,,Tanmay Patel Family Trust|Patel Family Trustee Private Limited|Niral Patel Family Trust|Narharibhai S. Patel Family Trust|NEPTUNE INVESTMENTS|NEPTUNE GLOBAL|NEPTUNE ASSOCIATES|NEOMI WOMEN'S HOSPITAL|KISAN INVESTMENTS|Atlanta UHV Transformers LLP|Amish Patel Family Trust|VIKAS ASHWINBHAI PATEL|VIANA AMISH PATEL|VARSHABEN SURENDRABHAI PATEL|VANDANA UPENDRA PATEL|UPENDRA THAKORBHAI PATEL HUF|SUSHMA SHAILESH PATEL|SMITABEN KRUPESHBHAI PATEL|SHAILESHBHAI RATILAL PATEL HUF|SHAILESHBHAI RATILAL PATEL|SARTHAK SHAILESHBHAI PATEL|RIVAAN AMISH PATEL|RIPA AMISH PATEL|RIMA BHAVIN PATEL|REYA NIRAL PATEL|RASHIP UPENDRABHAI PATEL|POOJA NIRAL PATEL|PATEL TANMAY|PATEL RASHIP UPENDRABHAI HUF|PATEL NIRAL|PATEL KAYAAN|PATEL KAVYA|NIRUBEN ASHWINBHAI PATEL|MAAHI NIRAL PATEL|LATE PATEL KRUPESHBHAI|HIMALI SURENDRABHAI PATEL|EKTA SURENDRABHAI PATEL|DIMPLEBEN SHAILESHBHAI PATEL|CHAITALI TANMAY PATEL|AMISH KRUPESHBHAI PATEL
AURIONPRO,,INE132H01018,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,26.88,33.37,6.15,11.4,0.35,0.0,0.0,0.0,5.26,5.26,0.0,False,,,,KAIROLEAF HOLDINGS PTE LTD|PARESH CHANDULAL ZAVERI|KAVITA PARESH ZAVERI|RAMESH LALLUBHAI SHETH|NIHARIKA B ZAVERI|NALINI RAMESH SHETH|HITESH CHANDULAL ZAVERI|BHAVESH ZAVERI|ASHISH RAMESH SHETH|AMIT SHETH|ASHISH  RAI|AJAY DILKUSH SARUPRIA
AWFIS,,INE108V01019,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,17.0,18.19,17.0,0.64,0.55,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,Learning Edge Academy of Professionals Private Limited|Alza Interiors Private Limited|Soar Ventures LLC|BLR Investments|Vipin Ramani|Prem Devnani|Nitesh Devnani|MONEESHA RAMANI|Lakshmi Kewal Ramani|Kewal Ramani Bhagwan|Deepa Devnani|Anya Ramani|AMIT RAMANI
AZAD,,INE02IJ01035,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,55.84,56.12,55.84,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,SUNITA WALIA|SATWIK CHOPDAR|RAKESH CHOPDAR|JYOTI CHOPDAR|ELLA WALIA|DEEPAK  CHOPDAR|CHOPDAR KARTIK|BABITA SHRIPALSINGH SULHYAN|AMIT WALIA
BAJAJELEC,,INE193E01025,owner_confirmed_individual_and_director,OWNER,OWNER,OWNER,"OWNER=[Bajaj(Bajaj),DEEPA BAJAJ(Bajaj)]",rev1_outside,False,,,62.69,15.28,15.18,0.0,0.01,0.0,0.94,47.43,0.0,0.0,0.0,False,,,,Vanraj Bajaj Trust (Kiran Bajaj as a Trustee)|Siddhant Trust|Siddhant Family Trust (Sanjivnayan Bajaj as a Trustee)|Shekhar Holdings Private Limited|Sanraj Nayan Investments Private Limited|Sanjiv Trust|Sanjali Trust|Sanjali Family Trust (Sanjivnayan Bajaj as a Trustee)|Rupa Equities Private Limited|Rishab Trust|Rishab Family Trust (Rajivnayan Bajaj as a Trustee)|Rajiv Trust|Rahul Securities Private Limited|RDR Ventrues LLP|Nirvaan Trust|Nirvaan Family Trust|Niravnayan Trust (Niraj Bajaj as a Trustee)|Niravnayan Bajaj Family Trust (Niraj Bajaj as a Trustee)|Nirav Trust|Niraj Holdings Private Limited|Nimisha Trust|Nimisha Jaipuria Family Trust (Nimisha Jaipuria as a Trustee)|Nimisha Bajaj Family Trust (Kumud Bajaj as a Trustee)|Neelima Bajaj Swamy Family Trust (Neelima Bajaj Swamy as a Trustee)|Neelima Bajaj Family Trust (Kumud Bajaj as a Trustee)|Madhur Securities Private Limited|Madhur Nimisha Family Trust (Kumud Bajaj as a Trustee)|Madhur Neelima Family Trust (Kumud Bajaj as a Trustee)|Kumud Nimisha Family Trust (Neelima Bajaj Swamy as a Trustee)|Kumud Neelima Family Trust (Nimisha Jaipuria as a Trustee)|Kriti Bajaj Family Trust (Minal Niraj Bajaj as a Trustee)|Kamalnayan Investments And Trading Private Limited|Jamnalal Sons Private Limited|Hind Musafir Agency Limited|Hercules Hoists Limited|Geetika Shekhar Bajaj Trust (Shekhar Bajaj as a Trustee)|Estate of Rahulkumar Bajaj|Deepa Trust|Baroda Industries Private Limited|Bajaj Trading Company|Bajaj Sevashram Private Limited|Bajaj Investment Trust|Bajaj International Private Limited|Bajaj Holdings And Investment Limited|Bachhraj Factories Private Limited|Bachhraj & Company Private Limited|Aryan Nayan Realty LLP|Aryaman Trust|Aryaman Family Trust|Anant Bajaj Trust|Mast. Aryaman Kejriwal|Kriti Bajaj|Vanraj Bajaj|Suman Jain|Siddhant Bajaj|Shekhar Bajaj|Shefali Bajaj|Sheetal Bajaj|Sanjivnayan Bajaj HUF|Sanjivnayan Bajaj|Sanjali Bajaj|Rishabnayan Bajaj|Rajivnayan Bajaj HUF|Rajivnayan Bajaj|Pooja Bajaj|Niravnayan Bajaj|Niraj Bajaj|Nimisha Jaipuria|Neelima Bajaj Swamy|Minal Bajaj|Master Vihaan Jaipuria|Master Aarav Swamy|Mast. Nirvaan Kejriwal|Manish Santoshkumar Kejriwal|Kumud Bajaj|Kiran Bajaj|Geetika Bajaj|Deepa Bajaj
BLACKBUCK,,INE0UIZ01018,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,25.12,25.12,25.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,ZZ Logistics Solutions Private Limited|TZF Logistics Solutions Private Limited|Iorta Technology Solutions Private Limited|Iorta TechNXT Corp APAC|Inquisitive Years Private Limited|Blackbuck Finserve Private Limited|204 Ventures|YABAJI  RAJKUMARI|Vishali Ramasubramaniam|Urmil Jain|Sri Lakshmi Yabaji|Sivagnanam Aramvlarthanathan|Shirin Jain|Rishi Yabaji|Rayaan Yabaji|RAMASUBRAMANIAN  BALASUBRAMANIAM|RAJESH KUMAR NAIDU YABAJI|Neha Hridaya|Madhavi Yabaji|Jayalakshmi Thummala|Indira Ramasubramaniam|Indira B Eswaramoorthy|Chinnam Naidu Yabaji|Chayanika Singh|Chandrasekhara Naidu Thummala|Chaitanya Tummala|CHANAKYA HRIDAYA|Bhupendra Kumar Jain|Bhagya Lakshmi Yabaji|Balasubramaniam Ramasubramanian|Balasubramaniam Easwaramurthy|Arumugam Pillai Aramvalarthanathan|Apurva Jain|Anusha Thummala|Amurugam A Aramvalarthanathan
BLUESTONE,,INE304W01038,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,16.36,16.43,16.36,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,Archana Tomar|Shivraj Singh Kushwaha|Prashant Singh Kushwaha|Prabha Kushwaha|Nivaan Singh Kushwaha|Mina Tomar|Kayna Singh Kushwaha|GAURAV SINGH KUSHWAHA|Arvind Pratap Singh Tomar|Anurag Tomar|ARPITA TOMAR
BRIGADE,,INE791I01019,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,41.11,40.74,38.54,2.19,0.01,0.0,0.0,2.57,0.0,0.0,0.0,False,,,,MYSORE HOLDINGS PRIVATE LIMITED|PAVITRA  SHANKAR|NIRUPA SHANKAR|MYSORE RAMACHANDRASETTY JAISHANKAR (HUF)|MYSORE RAMACHANDRASETTY JAISHANKAR|MYSORE RAMACHANDRA SETTY KRISHNAKUMAR|M R SHIVRAM (HUF)|M R SHIVRAM|GURUMURTHY.M.R|GITHA SHANKAR|A R RUKMINI
CAPILLARY,,INE0ILV01024,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,52.23,3.46,2.29,0.0,1.17,0.0,0.0,0.0,49.94,49.94,0.0,False,,,,Reasoning Global Eapplications Private Limited|Preston Developers LLP|MS Industries & Spirits Private Limited|MS Biotech Private Limited|M&S Bottling Company Private Limited|Gowthami Agro Industries Private Limited|Cyber Garden Hotels & Resorts Private Limited|Pandora Holdings|Neytiri Holdings|Capillary Technologies International Pte Ltd|AVP I Fund|Pavani Pulla Reddy|Mohan Boddu Reddy|Edula Nakshtra Reddy|Edula Dhruv Reddy|Boddu Prarthna Reddy|Boddu Aruna Reddy|Aneesh Reddy Boddu|Amireddy Sneha Reddy|Amireddy Rama Reddy|Amireddy Jaipal Reddy|Aditya Reddy Boddu
CAPLIPOINT,,INE475E01026,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,70.57,67.34,67.1,0.01,0.16,0.07,0.0,3.47,0.0,0.0,0.0,False,,,,MAY INDIA PROPERTY PRIVATE LIMITED|KIRAVIZ PROPERTIES AND CONSULTANCY LLP|FIRST DIMENSION HOLDINGS PRIVATE LIMITED|VISALATCHI P|SOUNDARI B|PARTHEEBAN VIVEK SIDDARTH|PAARTHIPAN C C|P  VIJAYALAKSHMI|KOTTESWARI B|CHELLAPPAN POOVALAMBEDU KANDASAMY|ASHOK GORKEY PARTHEEBAN
CELLO,,INE0LMW01024,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,75.0,57.34,57.34,0.0,0.0,0.0,0.0,17.66,0.0,0.0,0.0,False,,,,Pankaj Ghisulal Rathod|Cello Pens And Stationery Pvt. Ltd.|Babita Pankaj Rathod|Sneha Jigar Ajmera|Sangeeta Pradeep Rathod|Ruchi Gaurav Rathod|Pradeep Ghisulal Rathod|Malvika P. Rathod|Karishma Harsh Parekh|Gaurav Pradeep Rathod
CPPLUS,,INE819V01029,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,76.91,60.13,60.13,0.0,0.0,0.0,0.0,16.78,0.0,0.0,0.0,False,,,,Trendsetters Infoservices LLP|Trend Setter Promoters LLP|Tirupati Structurals Limited|Tirumala Jewels|TSL Piping Solutions Private Limited|TAK Buildtech Private Limited|SVR International Private Limited (formerly known as Techzzler International Private Limited)|Riddhi Steel and Tube Limited|Pooja S Designs (partnership firm)|Kruti Pipes Limited|Kalpataru Housefin & Trading Private Limited|Hari Khemka Private Family Trust|Hari Khemka Business Family Trust|Elysiann Beautificatiion Private Limited|Delhi Sales Plywoods (partnership firm)|Delhi Sales Corporation (proprietorship firm)|Atma Ram Parma Nand (partnership firm)|Arcee Ispat Udyog Private Limited|Alvaro Oil Resources LLP|Alvaro Hospitality Ventures LLP|Alvaro Boards & Panels India Private Limited|Alexis Marketing LLP|Advanced Reality Solutions LLP|Advance Ispat India Limited|Advance Enterprises Private Limited|Aditya Security & Safety LLP|Aditya Promoters Limited|Aditya Khemka Business Family Trust|Aditya Infosolutions Private Limited|Aditya Colonizers LLP|ARK Tech Innovation Private Limited|ARK Infosolutions Private Limited|ARK Business Prosperity Trust|ARK Tech Innovation LLC (USA)|ARK Tech Holdings Ltd (UAE)|ARK Infosolutions Asia Pte. Limited|ARK Infosolutions (Thailand) Company Limited|Vatsal Agarwal|Surendra Kumar Khemka (HUF)|Surendra Kumar Khemka|Sneha Sharma|Shweta Goyal|Shradha Khemka|Ruchi Khemka|Rishi Khemka (HUF)|Rishi Khemka|Ramesh Chander Gupta|R C Gupta (HUF)|Preeti Rajeshkumar Mittal|Pooja Singhal|Pooja Agarwal|Nirmal Agarwal|Neha Gupta|Mukesh Bansal|Meenu Halwasiya|Laxmi Agarwal|Krishna Gupta|Hari Shanker Khemka  HUF|Hari Shanker Khemka|Deoki Nandan Agarwal (HUF)|Deoki Nandan Agarwal|Deepika Gupta|Chitra Goyal|Atharva Khemka|Ananmay Khemka|Anand Kumar Khemka (HUF)|Anand Kumar Khemka|Akshat Gupta|Advay Khemka|Aditya Khemka HUF|Aditya Khemka
CUPID,,INE509F01029,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,46.03,33.12,33.08,0.0,0.04,0.0,0.0,12.95,0.0,0.0,0.0,False,,,,Universal Petrochemicals Limited|COLUMBIA PETRO CHEM PRIVATE LIMITED|Adar Hotels Private Limited|JAIDEEP HALWASIYA|EKTA HALWASIYA|ANKITA JAIN HALWASIYA|AJAY KUMAR HALWASIYA|ADITYA KUMAR HALWASIYA
DATAMATICS,,INE365B01017,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,66.33,48.24,48.22,0.0,0.01,0.01,0.0,18.11,0.0,0.0,0.0,False,,,,"VIKRANT TRUST (LALIT SURAJMAL KANODIA, PRIYADARSHNI RAHUL KANODIA - TRUSTEES)|SHUBHLAKSHMI DANI|SAMEER LALIT KANODIA|RASHMI YOGENDRA KANODIA|RAHUL LALIT KANODIA|PRIYADARSHINI KANODIA|LALIT SURAJMAL KANODIA|CHANDRAVATI S KANODIA|ASHA LALIT KANODIA|ANEESHA ADITYA DALMIA|AMRITA VIDUR BHOGILAL"
