symbol,company_name,isin,series,listing_date,face_value,industry,sector,basic_industry,macro,is_fno,last_price,previous_close,year_high,year_low,ffmc,pct_change_30d,pct_change_365d,fetched_at
FONEBOX,,,EQ,,,SM,,,,,64.8,64.8,124.4,59.5,,,,2026-04-14T01:22:41.013948+00:00
FORCAS,,,EQ,,,SM,,,,,100.0,100.0,140.0,80.0,,,,2026-04-14T01:22:41.013948+00:00
FWSTC,,,EQ,,,SM,,,,,187.25,187.25,248.0,145.0,,,,2026-04-14T01:22:41.013948+00:00
GAJANAND,,,EQ,,,SM,,,,,8.3,8.3,16.85,6.25,,,,2026-04-14T01:22:41.013948+00:00
GREENCHEF,,,EQ,,,SM,,,,,49.5,49.5,74.05,40.4,,,,2026-04-14T01:22:41.013948+00:00
GRETEX,,,EQ,,,ST,,,,,301.0,301.0,301.0,180.5,,,,2026-04-14T01:22:41.013948+00:00
GSTL,,,EQ,,,ST,,,,,34.35,34.35,37.65,5.95,,,,2026-04-14T01:22:41.013948+00:00
HOMESFY,,,EQ,,,SM,,,,,140.0,140.0,425.0,118.8,,,,2026-04-14T01:22:41.013948+00:00
HPTL,,,EQ,,,SM,,,,,269.9,269.9,327.4,102.05,,,,2026-04-14T01:22:41.013948+00:00
IBLFL,,,EQ,,,SM,,,,,51.2,51.2,74.0,43.95,,,,2026-04-14T01:22:41.013948+00:00
IDEALTECHO,,,EQ,,,SM,,,,,215.0,215.0,259.8,121.0,,,,2026-04-14T01:22:41.013948+00:00
INDIFRA,,,EQ,,,SM,,,,,12.85,12.85,24.5,11.7,,,,2026-04-14T01:22:41.013948+00:00
INM,,,EQ,,,SM,,,,,180.0,180.0,344.5,163.0,,,,2026-04-14T01:22:41.013948+00:00
IPSL,,,EQ,,,SM,,,,,228.95,228.95,385.0,172.05,,,,2026-04-14T01:22:41.013948+00:00
ISHAN,,,EQ,,,SM,,,,,0.8,0.8,1.3,0.5,,,,2026-04-14T01:22:41.013948+00:00
JAINAM,,,EQ,,,SM,,,,,174.0,174.0,322.85,169.0,,,,2026-04-14T01:22:41.013948+00:00
JALAN,,,EQ,,,SM,,,,,1.75,1.75,13.75,1.65,,,,2026-04-14T01:22:41.013948+00:00
JFLLIFE,,,EQ,,,SM,,,,,9.25,9.25,21.14,8.55,,,,2026-04-14T01:22:41.013948+00:00
KKVAPOW,,,EQ,,,SM,,,,,614.0,585.0,693.0,440.45,,,,2026-04-14T01:22:41.013948+00:00
MAKS,,,EQ,,,SM,,,,,26.45,26.45,36.0,25.55,,,,2026-04-14T01:22:41.013948+00:00
MANDEEP,,,EQ,,,SM,,,,,21.5,21.5,31.9,17.25,,,,2026-04-14T01:22:41.013948+00:00
MAXPOSURE,,,EQ,,,SM,,,,,43.7,43.7,74.0,32.0,,,,2026-04-14T01:22:41.013948+00:00
MEGAFLEX,,,EQ,,,ST,,,,,151.5,151.5,155.05,43.5,,,,2026-04-14T01:22:41.013948+00:00
MHHL,,,EQ,,,SM,,,,,40.05,40.05,66.0,33.1,,,,2026-04-14T01:22:41.013948+00:00
MICROPRO,,,EQ,,,SM,,,,,20.8,20.8,28.6,15.15,,,,2026-04-14T01:22:41.013948+00:00
MILTON,,,EQ,,,ST,,,,,50.3,50.3,53.5,24.85,,,,2026-04-14T01:22:41.013948+00:00
MOXSH,,,EQ,,,ST,,,,,133.85,133.85,133.85,26.7,,,,2026-04-14T01:22:41.013948+00:00
MYMUDRA,,,EQ,,,SM,,,,,75.0,75.0,119.1,60.0,,,,2026-04-14T01:22:41.013948+00:00
NAMAN,,,EQ,,,SM,,,,,55.95,55.95,119.95,42.05,,,,2026-04-14T01:22:41.013948+00:00
NRVANDANA,,,EQ,,,SM,,,,,54.8,54.8,72.9,37.05,,,,2026-04-14T01:22:41.013948+00:00
PARAMATRIX,,,EQ,,,SM,,,,,66.95,66.95,108.95,56.5,,,,2026-04-14T01:22:41.013948+00:00
PARAMPARA,,,EQ,,,ST,,,,,11.45,11.45,11.75,5.75,,,,2026-04-14T01:22:41.013948+00:00
PARTYCRUS,,,EQ,,,SM,,,,,89.0,89.0,102.0,63.05,,,,2026-04-14T01:22:41.013948+00:00
PENTAGON,,,EQ,,,SM,,,,,74.95,74.95,99.5,50.55,,,,2026-04-14T01:22:41.013948+00:00
PHOGLOBAL,,,EQ,,,SM,,,,,18.1,18.1,29.1,15.25,,,,2026-04-14T01:22:41.013948+00:00
PREMIUM,,,EQ,,,SM,,,,,35.65,35.65,44.25,26.05,,,,2026-04-14T01:22:41.013948+00:00
PRITIKA,,,EQ,,,SM,,,,,53.95,53.95,95.25,44.05,,,,2026-04-14T01:22:41.013948+00:00
PROLIFE,,,EQ,,,SM,,,,,59.3,59.3,220.0,56.05,,,,2026-04-14T01:22:41.013948+00:00
PROPEQUITY,,,EQ,,,SM,,,,,195.0,195.0,230.0,145.0,,,,2026-04-14T01:22:41.013948+00:00
QFIL,,,EQ,,,SM,,,,,38.0,38.0,85.75,38.0,,,,2026-04-14T01:22:41.013948+00:00
QMSMEDI,,,EQ,,,SM,,,,,78.5,78.5,112.87,68.95,,,,2026-04-14T01:22:41.013948+00:00
QUADPRO,,,EQ,,,SM,,,,,1.9,1.9,4.65,1.85,,,,2026-04-14T01:22:41.013948+00:00
RAJPUTANA,,,EQ,,,SM,,,,,225.65,225.65,299.0,200.0,,,,2026-04-14T01:22:41.013948+00:00
RAPIDFLEET,,,EQ,,,SM,,,,,181.0,181.0,229.0,158.0,,,,2026-04-14T01:22:41.013948+00:00
RICHA,,,EQ,,,SM,,,,,66.0,66.0,102.05,50.0,,,,2026-04-14T01:22:41.013948+00:00
ROYALARC,,,EQ,,,SM,,,,,160.0,160.0,186.95,126.5,,,,2026-04-14T01:22:41.013948+00:00
SABAR,,,EQ,,,ST,,,,,4.95,4.95,9.55,3.8,,,,2026-04-14T01:22:41.013948+00:00
SAJHOTELS,,,EQ,,,SM,,,,,41.65,41.65,80.25,34.1,,,,2026-04-14T01:22:41.013948+00:00
SAMAY,,,EQ,,,SM,,,,,37.2,37.2,51.3,28.5,,,,2026-04-14T01:22:41.013948+00:00
SANGANI,,,EQ,,,SM,,,,,44.0,44.0,77.0,37.0,,,,2026-04-14T01:22:41.013948+00:00
SAROJA,,,EQ,,,SM,,,,,32.35,32.35,60.0,28.0,,,,2026-04-14T01:22:41.013948+00:00
SATIPOLY,,,EQ,,,SM,,,,,30.7,30.7,94.85,27.15,,,,2026-04-14T01:22:41.013948+00:00
SDREAMS,,,EQ,,,SM,,,,,84.4,84.4,147.0,66.05,,,,2026-04-14T01:22:41.013948+00:00
SELLOWRAP,,,EQ,,,SM,,,,,72.0,72.0,139.65,62.1,,,,2026-04-14T01:22:41.013948+00:00
SHKSIL,,,EQ,,,SM,,,,,45.5,45.5,84.0,38.0,,,,2026-04-14T01:22:41.013948+00:00
SHRITECH,,,EQ,,,SM,,,,,60.0,60.0,95.5,51.35,,,,2026-04-14T01:22:41.013948+00:00
SHUBHSHREE,,,EQ,,,SM,,,,,310.0,310.0,494.95,274.0,,,,2026-04-14T01:22:41.013948+00:00
SIGNORIA,,,EQ,,,SM,,,,,62.7,62.7,135.6,53.1,,,,2026-04-14T01:22:41.013948+00:00
SMVD,,,EQ,,,ST,,,,,11.2,11.2,21.7,5.6,,,,2026-04-14T01:22:41.013948+00:00
SOTAC,,,EQ,,,SM,,,,,102.0,102.0,152.35,100.0,,,,2026-04-14T01:22:41.013948+00:00
SPPPOLY,,,EQ,,,SM,,,,,13.3,13.3,19.6,10.3,,,,2026-04-14T01:22:41.013948+00:00
TAPIFRUIT,,,EQ,,,SM,,,,,60.0,60.0,104.8,54.9,,,,2026-04-14T01:22:41.013948+00:00
TIMESCAN,,,EQ,,,SM,,,,,41.35,41.35,69.65,38.4,,,,2026-04-14T01:22:41.013948+00:00
TRANSWIND,,,EQ,,,SM,,,,,17.65,17.65,25.5,12.7,,,,2026-04-14T01:22:41.013948+00:00
UNILEX,,,EQ,,,SM,,,,,28.0,28.0,57.0,20.05,,,,2026-04-14T01:22:41.013948+00:00
UWCSL,,,EQ,,,SM,,,,,93.05,93.05,168.1,93.05,,,,2026-04-14T01:22:41.013948+00:00
VDEAL,,,EQ,,,SM,,,,,182.0,182.0,260.0,122.45,,,,2026-04-14T01:22:41.013948+00:00
VERITAAS,,,EQ,,,SM,,,,,47.8,47.8,86.65,35.9,,,,2026-04-14T01:22:41.013948+00:00
VERTEXPLUS,,,EQ,,,SM,,,,,81.6,81.6,149.8,77.75,,,,2026-04-14T01:22:41.013948+00:00
VIAZ,,,EQ,,,SM,,,,,61.0,61.0,99.55,49.3,,,,2026-04-14T01:22:41.013948+00:00
VICTORYEV,,,EQ,,,SM,,,,,15.25,15.25,34.45,13.7,,,,2026-04-14T01:22:41.013948+00:00
VILINBIO,,,EQ,,,ST,,,,,37.25,37.25,38.4,18.95,,,,2026-04-14T01:22:41.013948+00:00
VISHWAS,,,EQ,,,SM,,,,,40.0,40.0,63.65,32.05,,,,2026-04-14T01:22:41.013948+00:00
VIVO,,,EQ,,,SM,,,,,76.0,76.0,81.7,62.0,,,,2026-04-14T01:22:41.013948+00:00
VSCL,,,EQ,,,SM,,,,,25.5,25.5,35.15,16.05,,,,2026-04-14T01:22:41.013948+00:00
WALPAR,,,EQ,,,SM,,,,,42.25,42.25,53.3,37.7,,,,2026-04-14T01:22:41.013948+00:00
ZENITHDRUG,,,EQ,,,SM,,,,,42.5,42.5,92.75,33.3,,,,2026-04-14T01:22:41.013948+00:00
SKP,,,EQ,,,SM,,,,,149.5,149.55,253.95,137.0,,,,2026-04-14T01:22:41.013948+00:00
SCML,,,EQ,,,SM,,,,,138.0,138.05,159.5,68.05,,,,2026-04-14T01:22:41.013948+00:00
CONNPLEX,,,EQ,,,SM,,,,,259.65,259.8,293.0,177.0,,,,2026-04-14T01:22:41.013948+00:00
ZEAL,,,EQ,,,SM,,,,,80.9,81.0,165.8,55.9,,,,2026-04-14T01:22:41.013948+00:00
TECHLABS,,,EQ,,,SM,,,,,222.4,222.7,660.0,158.85,,,,2026-04-14T01:22:41.013948+00:00
ARVINDPORT,,,EQ,,,SM,,,,,32.95,33.0,87.4,27.45,,,,2026-04-14T01:22:41.013948+00:00
PARIN,,,EQ,,,SM,,,,,633.0,634.0,725.0,311.65,,,,2026-04-14T01:22:41.013948+00:00
EXCELLENT,,,EQ,,,ST,,,,,113.5,113.7,119.05,36.9,,,,2026-04-14T01:22:41.013948+00:00
GCHOTELS,,,EQ,,,SM,,,,,98.4,98.6,255.0,76.5,,,,2026-04-14T01:22:41.013948+00:00
ATMASTCO,,,EQ,,,SM,,,,,150.0,150.35,268.0,98.0,,,,2026-04-14T01:22:41.013948+00:00
DECCANTRAN,,,EQ,,,SM,,,,,21.15,21.2,56.1,16.25,,,,2026-04-14T01:22:41.013948+00:00
PARAGON,,,EQ,,,SM,,,,,40.8,40.9,78.95,34.1,,,,2026-04-14T01:22:41.013948+00:00
DEEM,,,EQ,,,SM,,,,,40.0,40.1,72.6,29.35,,,,2026-04-14T01:22:41.013948+00:00
REXPIPES,,,EQ,,,SM,,,,,201.5,202.0,208.0,60.85,,,,2026-04-14T01:22:41.013948+00:00
PATTECH,,,EQ,,,SM,,,,,87.5,87.75,160.0,72.2,,,,2026-04-14T01:22:41.013948+00:00
MGSL,,,EQ,,,SM,,,,,83.8,84.05,120.0,62.05,,,,2026-04-14T01:22:41.013948+00:00
MPEL,,,EQ,,,SM,,,,,47.0,47.15,153.9,42.0,,,,2026-04-14T01:22:41.013948+00:00
MASON,,,EQ,,,SM,,,,,151.0,151.5,220.0,91.0,,,,2026-04-14T01:22:41.013948+00:00
SAWALIYA,,,EQ,,,SM,,,,,302.0,303.0,351.0,208.0,,,,2026-04-14T01:22:41.013948+00:00
PULZ,,,EQ,,,SM,,,,,27.3,27.4,62.9,22.25,,,,2026-04-14T01:22:41.013948+00:00
ASPIRE,,,EQ,,,SM,,,,,12.85,12.9,40.0,10.2,,,,2026-04-14T01:22:41.013948+00:00
PROV,,,EQ,,,SM,,,,,1275.0,1280.0,1395.0,815.1,,,,2026-04-14T01:22:41.013948+00:00
DANISH,,,EQ,,,SM,,,,,680.4,683.1,1189.0,550.5,,,,2026-04-14T01:22:41.013948+00:00
SIDDHIKA,,,EQ,,,SM,,,,,219.0,219.9,243.0,175.0,,,,2026-04-14T01:22:41.013948+00:00
SHERA,,,EQ,,,SM,,,,,123.5,124.05,172.9,94.95,,,,2026-04-14T01:22:41.013948+00:00
K2INFRA,,,EQ,,,SM,,,,,51.5,51.75,90.9,40.8,,,,2026-04-14T01:22:41.013948+00:00
PCCL,,,EQ,,,SM,,,,,248.6,249.85,267.5,150.0,,,,2026-04-14T01:22:41.013948+00:00
TANKUP,,,EQ,,,SM,,,,,580.0,583.0,817.6,152.55,,,,2026-04-14T01:22:41.013948+00:00
MARCO,,,EQ,,,SM,,,,,38.1,38.3,54.5,26.6,,,,2026-04-14T01:22:41.013948+00:00
ARUNAYA,,,EQ,,,SM,,,,,18.35,18.45,46.5,13.9,,,,2026-04-14T01:22:41.013948+00:00
ESPRIT,,,EQ,,,SM,,,,,63.4,63.75,126.95,52.0,,,,2026-04-14T01:22:41.013948+00:00
ANYA,,,EQ,,,SM,,,,,17.0,17.1,29.05,15.7,,,,2026-04-14T01:22:41.013948+00:00
EXIMROUTES,,,EQ,,,SM,,,,,156.0,156.95,281.9,104.5,,,,2026-04-14T01:22:41.013948+00:00
PURPLEUTED,,,EQ,,,SM,,,,,300.0,301.85,587.95,168.0,,,,2026-04-14T01:22:41.013948+00:00
OPTIVALUE,,,EQ,,,SM,,,,,77.0,77.5,107.55,56.05,,,,2026-04-14T01:22:41.013948+00:00
ANNAPURNA,,,EQ,,,SM,,,,,186.1,187.35,338.0,143.2,,,,2026-04-14T01:22:41.013948+00:00
EFACTOR,,,EQ,,,SM,,,,,222.0,223.5,348.0,140.0,,,,2026-04-14T01:22:41.013948+00:00
PSRAJ,,,EQ,,,SM,,,,,270.0,272.0,318.1,125.0,,,,2026-04-14T01:22:41.013948+00:00
QVCEL,,,EQ,,,SM,,,,,26.5,26.7,37.0,21.8,,,,2026-04-14T01:22:41.013948+00:00
GIRIRAJ,,,EQ,,,ST,,,,,167.0,168.3,409.0,96.8,,,,2026-04-14T01:22:41.013948+00:00
HVAX,,,EQ,,,SM,,,,,880.0,887.0,1029.3,565.0,,,,2026-04-14T01:22:41.013948+00:00
GURUNANAK,,,EQ,,,SM,,,,,29.8,30.05,60.0,22.45,,,,2026-04-14T01:22:41.013948+00:00
KEL,,,EQ,,,SM,,,,,82.0,82.7,148.0,61.0,,,,2026-04-14T01:22:41.013948+00:00
AESTHETIK,,,EQ,,,SM,,,,,80.2,80.9,155.6,59.6,,,,2026-04-14T01:22:41.013948+00:00
JYOTIGLOBL,,,EQ,,,ST,,,,,45.1,45.5,77.75,27.05,,,,2026-04-14T01:22:41.013948+00:00
MARINETRAN,,,EQ,,,SM,,,,,16.85,17.0,28.2,13.3,,,,2026-04-14T01:22:41.013948+00:00
VLINFRA,,,EQ,,,SM,,,,,22.55,22.75,63.45,18.0,,,,2026-04-14T01:22:41.013948+00:00
VR,,,EQ,,,SM,,,,,155.0,156.55,260.0,125.0,,,,2026-04-14T01:22:41.013948+00:00
YCCL,,,EQ,,,SM,,,,,10.0,10.1,15.4,9.15,,,,2026-04-14T01:22:41.013948+00:00
SHANTHALA,,,EQ,,,SM,,,,,27.2,27.5,46.9,21.5,,,,2026-04-14T01:22:41.013948+00:00
SWARAJ,,,EQ,,,SM,,,,,291.5,294.7,318.95,158.5,,,,2026-04-14T01:22:41.013948+00:00
PRAMARA,,,EQ,,,SM,,,,,340.0,343.85,374.8,139.25,,,,2026-04-14T01:22:41.013948+00:00
SIDDHICOTS,,,EQ,,,ST,,,,,30.05,30.4,86.4,26.7,,,,2026-04-14T01:22:41.013948+00:00
DUCOL,,,EQ,,,SM,,,,,123.45,124.9,209.5,90.0,,,,2026-04-14T01:22:41.013948+00:00
QUICKTOUCH,,,EQ,,,SM,,,,,29.3,29.65,72.0,25.0,,,,2026-04-14T01:22:41.013948+00:00
PATILAUTOM,,,EQ,,,SM,,,,,148.0,149.8,268.9,112.05,,,,2026-04-14T01:22:41.013948+00:00
SYSTANGO,,,EQ,,,SM,,,,,273.6,276.95,411.0,203.0,,,,2026-04-14T01:22:41.013948+00:00
DCCL,,,EQ,,,SM,,,,,40.0,40.5,66.0,33.0,,,,2026-04-14T01:22:41.013948+00:00
CHANDAN,,,EQ,,,SM,,,,,254.0,257.25,358.0,150.3,,,,2026-04-14T01:22:41.013948+00:00
APRAMEYA,,,EQ,,,SM,,,,,233.5,236.5,360.0,93.0,,,,2026-04-14T01:22:41.013948+00:00
RBMINFRA,,,EQ,,,SM,,,,,415.0,420.35,524.8,267.0,,,,2026-04-14T01:22:41.013948+00:00
CELLECOR,,,EQ,,,SM,,,,,30.8,31.2,68.8,21.8,,,,2026-04-14T01:22:41.013948+00:00
NEOCHEM,,,EQ,,,SM,,,,,69.1,70.0,113.4,63.0,,,,2026-04-14T01:22:41.013948+00:00
CSSL,,,EQ,,,SM,,,,,105.6,107.0,164.0,95.0,,,,2026-04-14T01:22:41.013948+00:00
PHANTOMFX,,,EQ,,,SM,,,,,197.45,200.1,327.95,156.0,,,,2026-04-14T01:22:41.013948+00:00
DUGLOBAL,,,EQ,,,SM,,,,,37.0,37.5,61.9,26.5,,,,2026-04-14T01:22:41.013948+00:00
MAYASHEEL,,,EQ,,,SM,,,,,54.25,55.0,85.0,40.05,,,,2026-04-14T01:22:41.013948+00:00
REMUS,,,EQ,,,SM,,,,,645.0,654.0,1139.5,580.0,,,,2026-04-14T01:22:41.013948+00:00
PARTH,,,EQ,,,ST,,,,,320.0,324.5,338.0,169.0,,,,2026-04-14T01:22:41.013948+00:00
KODYTECH,,,EQ,,,ST,,,,,773.0,784.0,1147.0,556.05,,,,2026-04-14T01:22:41.013948+00:00
PSFL,,,EQ,,,SM,,,,,28.0,28.4,58.0,21.15,,,,2026-04-14T01:22:41.013948+00:00
WOMANCART,,,EQ,,,SM,,,,,190.0,192.75,358.0,132.6,,,,2026-04-14T01:22:41.013948+00:00
SAFEENTP,,,EQ,,,SM,,,,,239.0,242.75,319.0,151.0,,,,2026-04-14T01:22:41.013948+00:00
MARC,,,EQ,,,ST,,,,,65.95,67.0,74.4,40.75,,,,2026-04-14T01:22:41.013948+00:00
C2C,,,EQ,,,SM,,,,,464.0,471.65,888.0,297.05,,,,2026-04-14T01:22:41.013948+00:00
MEDIORG,,,EQ,,,SM,,,,,27.25,27.7,49.7,20.05,,,,2026-04-14T01:22:41.013948+00:00
SHRIAHIMSA,,,EQ,,,SM,,,,,240.0,243.95,283.0,141.6,,,,2026-04-14T01:22:41.013948+00:00
DIGIKORE,,,EQ,,,SM,,,,,68.9,70.05,102.98,57.1,,,,2026-04-14T01:22:41.013948+00:00
MEGATHERM,,,EQ,,,SM,,,,,228.4,232.25,380.0,170.0,,,,2026-04-14T01:22:41.013948+00:00
FRESHARA,,,EQ,,,ST,,,,,187.4,190.6,225.0,130.0,,,,2026-04-14T01:22:41.013948+00:00
TAURIAN,,,EQ,,,SM,,,,,237.0,241.05,425.0,192.0,,,,2026-04-14T01:22:41.013948+00:00
CHAVDA,,,EQ,,,SM,,,,,95.8,97.45,156.95,80.6,,,,2026-04-14T01:22:41.013948+00:00
SILKFLEX,,,EQ,,,ST,,,,,136.0,138.4,146.3,67.1,,,,2026-04-14T01:22:41.013948+00:00
MONOLITH,,,EQ,,,SM,,,,,443.55,451.5,607.4,219.45,,,,2026-04-14T01:22:41.013948+00:00
KAYTEX,,,EQ,,,SM,,,,,66.0,67.2,156.9,50.35,,,,2026-04-14T01:22:41.013948+00:00
KLL,,,EQ,,,SM,,,,,41.25,42.0,96.8,31.5,,,,2026-04-14T01:22:41.013948+00:00
DURLAX,,,EQ,,,SM,,,,,48.8,49.7,53.21,28.03,,,,2026-04-14T01:22:41.013948+00:00
OBSCP,,,EQ,,,SM,,,,,308.8,314.5,360.0,147.0,,,,2026-04-14T01:22:41.013948+00:00
USHAFIN,,,EQ,,,SM,,,,,32.25,32.85,53.83,26.75,,,,2026-04-14T01:22:41.013948+00:00
SERVICE,,,EQ,,,ST,,,,,50.05,51.0,69.9,39.2,,,,2026-04-14T01:22:41.013948+00:00
LAMOSAIC,,,EQ,,,SM,,,,,25.0,25.5,48.4,20.45,,,,2026-04-14T01:22:41.013948+00:00
ABHAPOWER,,,EQ,,,SM,,,,,27.2,27.75,55.25,23.55,,,,2026-04-14T01:22:41.013948+00:00
POLYSIL,,,EQ,,,ST,,,,,182.3,186.0,356.75,27.1,,,,2026-04-14T01:22:41.013948+00:00
ITTL,,,EQ,,,ST,,,,,103.2,105.3,152.4,42.15,,,,2026-04-14T01:22:41.013948+00:00
VISAMAN,,,EQ,,,ST,,,,,122.75,125.25,145.0,34.0,,,,2026-04-14T01:22:41.013948+00:00
SSEGL,,,EQ,,,SM,,,,,390.0,398.05,580.0,283.0,,,,2026-04-14T01:22:41.013948+00:00
OSELDEVICE,,,EQ,,,SM,,,,,600.0,612.9,835.0,196.75,,,,2026-04-14T01:22:41.013948+00:00
CLASSICEIL,,,EQ,,,SM,,,,,51.0,52.1,113.9,34.75,,,,2026-04-14T01:22:41.013948+00:00
VIVIANA,,,EQ,,,SM,,,,,724.25,739.9,1162.5,511.25,,,,2026-04-14T01:22:41.013948+00:00
SAHAJSOLAR,,,EQ,,,SM,,,,,138.0,141.0,323.55,91.0,,,,2026-04-14T01:22:41.013948+00:00
LAKSHYA,,,EQ,,,SM,,,,,95.9,98.0,204.95,73.15,,,,2026-04-14T01:22:41.013948+00:00
MAHICKRA,,,EQ,,,ST,,,,,224.0,228.9,228.9,103.2,,,,2026-04-14T01:22:41.013948+00:00
APS,,,EQ,,,SM,,,,,351.25,359.0,654.0,261.0,,,,2026-04-14T01:22:41.013948+00:00
INFLUX,,,EQ,,,SM,,,,,226.0,231.15,261.95,120.0,,,,2026-04-14T01:22:41.013948+00:00
RNFI,,,EQ,,,SM,,,,,295.0,301.8,404.0,214.2,,,,2026-04-14T01:22:41.013948+00:00
VIESL,,,EQ,,,SM,,,,,279.0,285.45,307.9,122.65,,,,2026-04-14T01:22:41.013948+00:00
HIGREEN,,,EQ,,,SM,,,,,142.0,145.3,265.7,101.2,,,,2026-04-14T01:22:41.013948+00:00
FLYSBS,,,EQ,,,SM,,,,,414.0,423.65,790.0,355.25,,,,2026-04-14T01:22:41.013948+00:00
RILINFRA,,,EQ,,,SM,,,,,34.35,35.15,53.9,27.6,,,,2026-04-14T01:22:41.013948+00:00
INFINIUM,,,EQ,,,SM,,,,,210.0,215.05,337.0,189.4,,,,2026-04-14T01:22:41.013948+00:00
SPCL,,,EQ,,,SM,,,,,78.45,80.35,139.2,59.0,,,,2026-04-14T01:22:41.013948+00:00
SHYAMDHANI,,,EQ,,,SM,,,,,71.25,73.05,139.65,47.0,,,,2026-04-14T01:22:41.013948+00:00
INFOLLION,,,EQ,,,SM,,,,,321.1,329.25,575.0,240.0,,,,2026-04-14T01:22:41.013948+00:00
GANESHIN,,,EQ,,,SM,,,,,76.4,78.35,279.8,66.4,,,,2026-04-14T01:22:41.013948+00:00
ITALIANE,,,EQ,,,ST,,,,,35.1,36.0,49.0,24.05,,,,2026-04-14T01:22:41.013948+00:00
JAYBEE,,,EQ,,,ST,,,,,113.0,115.95,300.0,70.0,,,,2026-04-14T01:22:41.013948+00:00
INVICTA,,,EQ,,,SM,,,,,72.05,73.95,105.0,58.1,,,,2026-04-14T01:22:41.013948+00:00
WTICAB,,,EQ,,,SM,,,,,102.5,105.25,204.0,75.15,,,,2026-04-14T01:22:41.013948+00:00
DHARARAIL,,,EQ,,,SM,,,,,115.0,118.1,157.5,90.05,,,,2026-04-14T01:22:41.013948+00:00
DENTALKART,,,EQ,,,SM,,,,,370.0,380.05,690.0,322.5,,,,2026-04-14T01:22:41.013948+00:00
IPHL,,,EQ,,,SM,,,,,53.55,55.0,78.25,46.1,,,,2026-04-14T01:22:41.013948+00:00
NIDAN,,,EQ,,,SM,,,,,14.3,14.7,24.9,12.75,,,,2026-04-14T01:22:41.013948+00:00
ARABIAN,,,EQ,,,SM,,,,,71.0,73.0,92.95,63.2,,,,2026-04-14T01:22:41.013948+00:00
GANGABATH,,,EQ,,,SM,,,,,22.85,23.5,59.0,15.5,,,,2026-04-14T01:22:41.013948+00:00
MVKAGRO,,,EQ,,,SM,,,,,538.5,554.4,819.0,47.55,,,,2026-04-14T01:22:41.013948+00:00
DHANLAXMI,,,EQ,,,SM,,,,,28.35,29.2,66.0,20.05,,,,2026-04-14T01:22:41.013948+00:00
DHARIWAL,,,EQ,,,ST,,,,,38.8,40.0,48.3,10.41,,,,2026-04-14T01:22:41.013948+00:00
CHAMUNDA,,,EQ,,,SM,,,,,41.15,42.45,59.0,38.5,,,,2026-04-14T01:22:41.013948+00:00
COMMITTED,,,EQ,,,SM,,,,,242.1,249.85,274.05,174.25,,,,2026-04-14T01:22:41.013948+00:00
AVPINFRA,,,EQ,,,SM,,,,,99.75,102.95,218.0,77.0,,,,2026-04-14T01:22:41.013948+00:00
AISL,,,EQ,,,SM,,,,,62.0,64.0,117.25,54.15,,,,2026-04-14T01:22:41.013948+00:00
FINBUD,,,EQ,,,SM,,,,,105.1,108.5,164.85,76.0,,,,2026-04-14T01:22:41.013948+00:00
PPSL,,,EQ,,,SM,,,,,7.75,8.0,34.0,5.05,,,,2026-04-14T01:22:41.013948+00:00
DTL,,,EQ,,,SM,,,,,108.0,111.5,178.0,82.05,,,,2026-04-14T01:22:41.013948+00:00
VILAS,,,EQ,,,SM,,,,,406.0,419.8,673.7,314.5,,,,2026-04-14T01:22:41.013948+00:00
BAHETI,,,EQ,,,SM,,,,,564.0,583.9,649.9,478.0,,,,2026-04-14T01:22:41.013948+00:00
ALLETEC,,,EQ,,,SM,,,,,171.7,177.8,475.5,115.8,,,,2026-04-14T01:22:41.013948+00:00
DRONE,,,EQ,,,SM,,,,,50.0,51.8,138.05,36.0,,,,2026-04-14T01:22:41.013948+00:00
NEPHROCARE,,,EQ,,,SM,,,,,78.0,80.8,183.0,50.05,,,,2026-04-14T01:22:41.013948+00:00
GPECO,,,EQ,,,SM,,,,,374.9,388.45,616.5,264.05,,,,2026-04-14T01:22:41.013948+00:00
SSFL,,,EQ,,,SM,,,,,110.0,114.0,216.0,86.0,,,,2026-04-14T01:22:41.013948+00:00
MADHAVBAUG,,,EQ,,,SM,,,,,195.0,202.15,335.0,107.0,,,,2026-04-14T01:22:41.013948+00:00
SADHAV,,,EQ,,,SM,,,,,109.0,113.0,131.9,83.55,,,,2026-04-14T01:22:41.013948+00:00
ABSMARINE,,,EQ,,,SM,,,,,193.1,200.3,259.0,98.8,,,,2026-04-14T01:22:41.013948+00:00
VIJAYPD,,,EQ,,,ST,,,,,69.4,72.0,74.5,35.0,,,,2026-04-14T01:22:41.013948+00:00
AKIKO,,,EQ,,,ST,,,,,198.0,205.55,299.3,62.0,,,,2026-04-14T01:22:41.013948+00:00
SAHANA,,,EQ,,,SM,,,,,865.0,898.0,1730.0,685.0,,,,2026-04-14T01:22:41.013948+00:00
KCEIL,,,EQ,,,SM,,,,,120.0,124.6,388.05,90.85,,,,2026-04-14T01:22:41.013948+00:00
BASILIC,,,EQ,,,SM,,,,,224.9,233.55,509.8,166.25,,,,2026-04-14T01:22:41.013948+00:00
MANAV,,,EQ,,,ST,,,,,35.6,37.0,45.0,11.0,,,,2026-04-14T01:22:41.013948+00:00
UNIHEALTH,,,EQ,,,ST,,,,,438.05,456.05,478.85,133.65,,,,2026-04-14T01:22:41.013948+00:00
