index_name,symbol,priority,fetched_at
NIFTY500MOMENTM50,CUB,,2026-04-14T01:22:41.013948+00:00
NIFTY500MOMENTM50,NH,,2026-04-14T01:22:41.013948+00:00
NIFTY500MOMENTM50,IIFL,,2026-04-14T01:22:41.013948+00:00
NIFTY500MOMENTM50,PTCIL,,2026-04-14T01:22:41.013948+00:00
NIFTY500MOMENTM50,ASAHIINDIA,,2026-04-14T01:22:41.013948+00:00
NIFTY500MOMENTM50,ASTERDM,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,BSE,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,MCX,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,POWERINDIA,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,SUZLON,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,DIXON,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,NATIONALUM,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,CUMMINSIND,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,HEROMOTOCO,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,POLYCAB,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,APLAPOLLO,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,FORCEMOT,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,GRSE,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,GVT&D,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,HINDCOPPER,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,CDSL,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,GMDCLTD,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,HDFCAMC,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,DATAPATTNS,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,NMDC,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,PERSISTENT,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,COFORGE,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,COCHINSHIP,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,ANANDRATHI,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,FEDERALBNK,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,ANGELONE,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,MUTHOOTFIN,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,AUROPHARMA,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,LUPIN,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,HBLENGINE,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,BDL,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,MARICO,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,WELCORP,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,GLENMARK,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,KEI,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,INDIANB,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,HSCL,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,BLUESTARCO,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,APARINDS,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,AUBANK,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,LTF,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,MAHABANK,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,INDUSTOWER,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,NAM-INDIA,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,GODFRYPHLP,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,GPIL,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,MANAPPURAM,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,IGL,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,ALKEM,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,KPITTECH,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,MRF,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,UNOMINDA,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,PAGEIND,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,RADICO,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,SBICARD,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,COLPAL,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,KIRLOSBROS,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,IEX,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,NEULANDLAB,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,GESHIP,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,CAMS,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,CHOICEIN,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,360ONE,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,REDINGTON,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,MOTILALOFS,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,TATAELXSI,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,AFFLE,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,TRITURBINE,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,MPHASIS,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,BLS,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,OFSS,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,INTELLECT,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,ASTRAZEN,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,COROMANDEL,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,MGL,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,CUB,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,NAVA,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,ABSLAMC,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,NEWGEN,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,PIIND,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,LTTS,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,NH,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,ECLERX,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,LALPATHLAB,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,CEATLTD,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,KPRMILL,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,MSUMI,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,HOMEFIRST,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,INDIAMART,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,CASTROLIND,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,CREDITACC,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,LTFOODS,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,ZENSARTECH,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,LATENTVIEW,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,GILLETTE,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,UTIAMC,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,ESCORTS,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,CANFINHOME,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,AKZOINDIA,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,USHAMART,,2026-04-14T01:22:41.013948+00:00
NIFTYMS400 MQ 100,SUMICHEM,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,MCX,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,OLECTRA,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,AMBER,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,FORCEMOT,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,GRSE,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,HINDCOPPER,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,CDSL,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,SARDAEN,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,GMDCLTD,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,DATAPATTNS,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,ANANDRATHI,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,ANGELONE,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,HBLENGINE,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,WELCORP,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,PGEL,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,LAURUSLABS,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,HSCL,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,CHENNPETRO,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,GPIL,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,MANAPPURAM,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,ENGINERSIN,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,ANANTRAJ,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,ZENTEC,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,RADICO,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,NBCC,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,KIRLOSBROS,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,IEX,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,PRAJIND,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,NEULANDLAB,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,NAVINFLUOR,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,PNBHOUSING,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,GESHIP,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,CAMS,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,CHOICEIN,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,REDINGTON,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,NATCOPHARM,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,JWL,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,BEML,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,AFFLE,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,TRITURBINE,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,JINDALSAW,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,TITAGARH,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,BLS,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,J&KBANK,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,IRCON,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,INTELLECT,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,ARE&M,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,ASTRAZEN,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,CROMPTON,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,GRAVITA,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,MGL,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,CUB,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,NAVA,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,ABSLAMC,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,NEWGEN,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,NH,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,IIFL,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,ECLERX,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,ACE,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,CHAMBLFERT,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,NCC,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,RAILTEL,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,LALPATHLAB,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,ASAHIINDIA,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,CEATLTD,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,KAJARIACER,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,MSUMI,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,AEGISLOG,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,CCL,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,HOMEFIRST,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,EMAMILTD,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,CYIENT,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,ELECON,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,INDIAMART,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,CASTROLIND,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,CREDITACC,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,LTFOODS,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,ZENSARTECH,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,LATENTVIEW,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,GILLETTE,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,TECHNOE,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,BSOFT,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,UTIAMC,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,FSL,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,CANFINHOME,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,AKZOINDIA,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,ERIS,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,SAREGAMA,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,RITES,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,USHAMART,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,CGCL,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,WELSPUNLIV,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,GLAND,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,POLYMED,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,SONATSOFTW,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,MAPMYINDIA,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,METROPOLIS,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,SUMICHEM,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,VIJAYA,,2026-04-14T01:22:41.013948+00:00
NIFTYSML250MQ 100,GODREJAGRO,,2026-04-14T01:22:41.013948+00:00
NIFTY TOP 10 EW,ICICIBANK,,2026-04-14T01:22:41.013948+00:00
NIFTY TOP 10 EW,RELIANCE,,2026-04-14T01:22:41.013948+00:00
NIFTY TOP 10 EW,HDFCBANK,,2026-04-14T01:22:41.013948+00:00
NIFTY TOP 10 EW,BHARTIARTL,,2026-04-14T01:22:41.013948+00:00
NIFTY TOP 10 EW,LT,,2026-04-14T01:22:41.013948+00:00
NIFTY TOP 10 EW,INFY,,2026-04-14T01:22:41.013948+00:00
NIFTY TOP 10 EW,AXISBANK,,2026-04-14T01:22:41.013948+00:00
NIFTY TOP 10 EW,KOTAKBANK,,2026-04-14T01:22:41.013948+00:00
NIFTY TOP 10 EW,TCS,,2026-04-14T01:22:41.013948+00:00
NIFTY TOP 10 EW,ITC,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,ICICIBANK,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,MARUTI,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,BAJFINANCE,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,TCS,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,EICHERMOT,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,COALINDIA,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,BEL,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,SUNPHARMA,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,ITC,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,CUMMINSIND,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,HINDUNILVR,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,ASIANPAINT,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,HEROMOTOCO,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,BAJAJ-AUTO,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,TORNTPHARM,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,HDFCAMC,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,BOSCHLTD,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,BRITANNIA,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,DRREDDY,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,UNITDSPR,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,NESTLEIND,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,MARICO,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,DIVISLAB,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,PIDILITIND,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,PAGEIND,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,SBICARD,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,COLPAL,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,SHREECEM,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,ZYDUSLIFE,,2026-04-14T01:22:41.013948+00:00
NIFTY AQL 30,DABUR,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,ICICIBANK,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,RELIANCE,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,HDFCBANK,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,MARUTI,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,INFY,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,KOTAKBANK,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,TCS,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,EICHERMOT,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,COALINDIA,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,BEL,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,SUNPHARMA,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,ITC,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,WIPRO,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,HINDUNILVR,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,ASIANPAINT,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,HEROMOTOCO,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,BPCL,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,BAJAJ-AUTO,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,HCLTECH,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,HDFCAMC,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,BOSCHLTD,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,FEDERALBNK,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,CIPLA,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,BRITANNIA,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,TECHM,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,DRREDDY,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,NESTLEIND,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,MARICO,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,COLPAL,,2026-04-14T01:22:41.013948+00:00
NIFTY AQLV 30,ZYDUSLIFE,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,BSE,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,ADANIPOWER,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,MCX,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,BHEL,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,VEDL,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,TATAPOWER,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,SHRIRAMFIN,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,ADANIENT,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,ADANIGREEN,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,MAZDOCK,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,NATIONALUM,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,ADANIPORTS,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,TATASTEEL,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,MOTHERSON,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,SAIL,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,ADANIENSOL,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,IDEA,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,JSWENERGY,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,KAYNES,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,PFC,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,AMBER,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,JIOFIN,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,HINDCOPPER,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,RPOWER,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,CDSL,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,COFORGE,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,DLF,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,POLICYBZR,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,LODHA,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,INOXWIND,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,ANGELONE,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,RECLTD,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,PRESTIGE,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,IRFC,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,GODREJPROP,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,APARINDS,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,LTF,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,RVNL,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,KALYANKJIL,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,IREDA,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,NAUKRI,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,HUDCO,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,WOCKPHARMA,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,ABCAPITAL,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,BANDHANBNK,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,KPITTECH,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,NBCC,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,MOTILALOFS,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,IIFL,,2026-04-14T01:22:41.013948+00:00
NIFTY HIGHBETA 50,CARTRADE,,2026-04-14T01:22:41.013948+00:00
NIFTY LOW VOL 50,ICICIBANK,,2026-04-14T01:22:41.013948+00:00
NIFTY LOW VOL 50,RELIANCE,,2026-04-14T01:22:41.013948+00:00
NIFTY LOW VOL 50,HDFCBANK,,2026-04-14T01:22:41.013948+00:00
NIFTY LOW VOL 50,BHARTIARTL,,2026-04-14T01:22:41.013948+00:00
NIFTY LOW VOL 50,LT,,2026-04-14T01:22:41.013948+00:00
NIFTY LOW VOL 50,SBIN,,2026-04-14T01:22:41.013948+00:00
NIFTY LOW VOL 50,MARUTI,,2026-04-14T01:22:41.013948+00:00
