symbol,isin,company_name,is_owner_company,owner_family,owner_flag,owner_flag_final_hybrid,yaml_classification,promoter_total_pct,natural_pct_sum,in_rev1,rev1_category,is_nifty50,is_nifty100,is_nifty200,is_nifty500,is_nifty_total_mkt,nse_fetch_status
20MICRONS,INE144J01027,20 Microns Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,45.04,20.48,False,,False,False,False,False,False,ok
21STCENMGM,INE253B01015,21st Century Management Services Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,64.43,64.43,False,,False,False,False,False,False,ok
360ONE,INE466L01038,,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,6.24,7.52,True,Owner,False,False,True,True,True,ok
3PLAND,INE105C01023,3P Land Holdings Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,73.3,5.16,False,,False,False,False,False,False,ok
5PAISA,INE618L01018,5Paisa Capital Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,32.78,33.09,False,,False,False,False,False,False,ok
A2ZINFRA,INE619I01012,A2Z Infra Engineering Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,28.14,15.56,False,,False,False,False,False,False,ok
AAATECH,INE0D0U01013,AAA Technologies Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,34.38,34.38,False,,False,False,False,False,False,ok
AAKASH,INE087Z01024,Aakash Exploration Services Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,66.54,66.54,False,,False,False,False,False,False,ok
AARTIDRUGS,INE767A01016,Aarti Drugs Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,55.03,47.63,True,Owner,False,False,False,False,True,ok
AARTIIND,INE769A01020,Aarti Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,42.14,27.9,True,Owner,False,False,False,True,True,ok
AARTIPHARM,INE0LRU01027,Aarti Pharmalabs Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,43.1,28.530000000000005,False,,False,False,False,False,True,ok
ABDL,INE552Z01027,Allied Blenders and Distillers Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,80.91,77.6,False,,False,False,False,True,True,ok
ACC,INE012A01025,ACC Limited,True,,ambiguous_holding_indian,OWNER,UNKNOWN,56.69,0.0,True,Owner,False,False,False,True,True,ok
ACE,INE731H01025,Action Construction Equipment Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,65.42,65.44,True,Owner,False,False,False,True,True,ok
ACI,INE128X01021,Archean Chemical Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,53.43,23.01,True,Owner,False,False,False,False,True,ok
ACMESOLAR,INE622W01025,Acme Solar Holdings Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,83.29,0.0,False,,False,False,False,True,True,ok
ACUTAAS,INE00FF01025,Acutaas Chemicals Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,32.66,33.47,True,Owner,False,False,False,True,True,ok
ADVENZYMES,INE837H01020,Advanced Enzyme Technologies Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,43.04,38.59,False,,False,False,False,False,True,ok
AEQUS,INE947N01017,Aequs Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,59.08,0.6900000000000001,False,,False,False,False,False,True,ok
AETHER,INE0BWX01014,Aether Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,74.95,24.34,True,Owner,False,False,False,False,True,ok
AFCONS,INE101I01011,Afcons Infrastructure Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,50.17,0.07,False,,False,False,False,True,True,ok
AFFLE,INE00WC01027,Affle 3i Limited,True,,owner_probable_nri_family,OWNER,UNKNOWN,54.92,0.13,True,Owner,False,False,False,True,True,ok
AGARWALEYE,INE943P01029,Dr. Agarwal's Health Care Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,32.36,26.75,False,,False,False,False,False,True,ok
AGI,INE415A01038,AGI Greenpac Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,60.24,9.41,True,Owner,False,False,False,False,False,ok
AHLUCONT,INE758C01029,Ahluwalia Contracts (India) Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,55.32,55.28,False,,False,False,False,False,True,ok
AIAENG,INE212H01026,AIA Engineering Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,58.5,58.51,True,Owner,False,False,False,True,True,ok
AIIL,INE206F01022,Authum Investment & Infrastructure Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,68.79,65.3,False,,False,False,False,True,True,ok
AJANTPHARM,INE031B01049,Ajanta Pharma Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,66.25,56.190000000000005,True,Owner,False,False,False,True,True,ok
AKUMS,INE09XN01023,Akums Drugs and Pharmaceuticals Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,75.26,34.47,False,,False,False,False,False,True,ok
ALKEM,INE540L01014,Alkem Laboratories Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,51.2,51.2,True,Owner,False,False,True,True,True,ok
ALKYLAMINE,INE150B01039,Alkyl Amines Chemicals Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,72.03,62.98,False,,False,False,False,False,True,ok
AMBER,INE371P01015,Amber Enterprises India Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,38.19,38.239999999999995,True,Owner,False,False,False,True,True,ok
ANANDRATHI,INE463V01026,Anand Rathi Wealth Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,43.11,20.52,True,Owner,False,False,False,True,True,ok
ANANTRAJ,INE242C01024,Anant Raj Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,57.41,52.86,True,Owner,False,False,False,True,True,ok
ANGELONE,INE732I01021,Angel One Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,28.87,22.29,True,Owner,False,False,False,True,True,ok
ANTHEM,INE0CZ201020,Anthem Biosciences Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,74.69,72.67,False,,False,False,False,True,True,ok
ANUP,INE294Z01018,The Anup Engineering Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,40.92,0.43,False,,False,False,False,False,True,ok
ANURAS,INE930P01018,Anupam Rasayan India Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,59.07,20.97,True,Owner,False,False,False,True,True,ok
APARINDS,INE372A01015,Apar Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,57.77,46.09,True,Owner,False,False,False,True,True,ok
APLAPOLLO,INE702C01027,APL Apollo Tubes Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,28.27,1.68,True,Owner,False,False,True,True,True,ok
APLLTD,INE901L01018,Alembic Pharmaceuticals Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,69.74,6.6899999999999995,False,,False,False,False,False,True,ok
APOLLO,INE713T01028,Apollo Micro Systems Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,51.98,53.9,False,,False,False,False,False,True,ok
APOLLOHOSP,INE437A01024,Apollo Hospitals Enterprise Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,28.02,9.03,True,Owner,True,True,True,True,True,ok
APOLLOPIPE,INE126J01016,Apollo Pipes Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,51.72,53.02,True,Owner,False,False,False,False,False,ok
APOLLOTYRE,INE438A01022,Apollo Tyres Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,36.93,0.44,True,Owner,False,False,False,True,True,ok
APTUS,INE852O01025,Aptus Value Housing Finance India Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,23.87,23.97,True,Owner,False,False,False,True,True,ok
ARE&M,INE885A01032,Amara Raja Energy & Mobility Limited,True,,ambiguous_holding_indian,OWNER,UNKNOWN,32.86,0.0,True,Owner,False,False,False,True,True,ok
ARVIND,INE034A01011,Arvind Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,39.53,0.19,True,Owner,False,False,False,False,True,ok
ARVINDFASN,INE955V01021,Arvind Fashions Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,35.1,0.56,False,,False,False,False,False,True,ok
ASHAPURMIN,INE348A01023,Ashapura Minechem Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,47.88,29.91,True,Owner,False,False,False,False,True,ok
ASHOKA,INE442H01029,Ashoka Buildcon Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,54.48,53.28,True,Owner,False,False,False,False,True,ok
ASIANPAINT,INE021A01026,Asian Paints Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,52.63,10.48,True,Owner,True,True,True,True,True,ok
ASKAUTOLTD,INE491J01022,ASK Automotive Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,74.95,74.95,False,,False,False,False,False,True,ok
ASTERDM,INE914M01019,Aster DM Healthcare Limited,True,,owner_probable_nri_family,OWNER,UNKNOWN,40.39,2.08,True,Owner,False,False,False,True,True,ok
ASTRAL,INE006I01046,Astral Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,54.22,39.13,True,Owner,False,False,True,True,True,ok
ASTRAMICRO,INE386C01029,,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,6.54,10.27,True,Owner,False,False,False,False,True,ok
ATHERENERG,INE0LEZ01016,Ather Energy Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,40.86,10.13,False,,False,False,False,True,True,ok
ATLANTAELE,INE0Z4F01028,Atlanta Electricals Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,87.27,31.27,False,,False,False,False,False,True,ok
ATUL,INE100A01010,Atul Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,45.22,2.52,True,Owner,False,False,False,True,True,ok
AUBANK,INE949L01017,AU Small Finance Bank Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,22.79,23.17,True,Owner,False,False,True,True,True,ok
AURIONPRO,INE132H01018,Aurionpro Solutions Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,26.88,33.370000000000005,False,,False,False,False,False,True,ok
AUROPHARMA,INE406A01037,Aurobindo Pharma Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,51.82,15.22,True,Owner,False,False,True,True,True,ok
AVALON,INE0LCL01028,Avalon Technologies Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,44.43,32.410000000000004,True,Owner,False,False,False,False,True,ok
AVANTIFEED,INE871C01038,Avanti Feeds Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,43.23,13.48,True,Owner,False,False,False,False,True,ok
AVL,INE679V01027,Aditya Vision Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,47.14,47.14,True,Owner,False,False,False,False,True,ok
AWFIS,INE108V01019,Awfis Space Solutions Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,17.0,18.19,False,,False,False,False,False,True,ok
AZAD,INE02IJ01035,Azad Engineering Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,55.84,56.120000000000005,False,,False,False,False,False,True,ok
BALAMINES,INE050E01027,Balaji Amines Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,54.59,39.79,False,,False,False,False,False,True,ok
BALKRISIND,INE787D01026,Balkrishna Industries Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,58.29,33.09,True,Owner,False,False,False,True,True,ok
BALRAMCHIN,INE119A01028,Balrampur Chini Mills Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,42.85,6.99,True,Owner,False,False,False,True,True,ok
BALUFORGE,INE011E01029,Balu Forge Industries Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,53.99,53.99,False,,False,False,False,False,True,ok
BANCOINDIA,INE213C01025,Banco Products (I) Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,67.88,64.96,False,,False,False,False,False,True,ok
BCG,INE425B01027,Brightcom Group Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,18.38,3.25,True,Owner,False,False,False,False,False,ok
BECTORFOOD,INE495P01020,Mrs. Bectors Food Specialities Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,49.04,23.75,False,,False,False,False,False,True,ok
BELRISE,INE894V01022,Belrise Industries Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,66.46,66.29,False,,False,False,False,True,True,ok
BERGEPAINT,INE463A01038,Berger Paints (I) Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,74.98,3.34,True,Owner,False,False,False,True,True,ok
BHARATFORG,INE465A01025,Bharat Forge Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,44.07,0.34,True,Owner,False,False,True,True,True,ok
BIKAJI,INE00E101023,Bikaji Foods International Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,73.88,73.91,True,Owner,False,False,False,True,True,ok
BIOCON,INE376G01013,Biocon Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,44.91,30.76,True,Owner,False,False,True,True,True,ok
BIRLACORPN,INE340A01012,Birla Corporation Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,62.9,0.0,True,Owner,False,False,False,False,True,ok
BLACKBUCK,INE0UIZ01018,BLACKBUCK LIMITED,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,25.12,25.12,False,,False,False,False,False,True,ok
BLS,INE153T01027,BLS International Services Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,70.39,26.65,True,Owner,False,False,False,True,True,ok
BLUEJET,INE0KBH01020,Blue Jet Healthcare Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,79.81,79.81,False,,False,False,False,True,True,ok
BLUESTARCO,INE472A01039,Blue Star Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,36.49,9.99,True,Owner,False,False,True,True,True,ok
BLUESTONE,INE304W01038,BlueStone Jewellery and Lifestyle Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,16.36,16.43,False,,False,False,False,False,True,ok
BORORENEW,INE666D01022,BOROSIL RENEWABLES LIMITED,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,58.77,9.03,True,Owner,False,False,False,False,True,ok
BRIGADE,INE791I01019,Brigade Enterprises Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,41.11,40.739999999999995,False,,False,False,False,True,True,ok
CAMLINFINE,INE052I01032,Camlin Fine Sciences Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,48.03,14.21,True,Owner,False,False,False,False,False,ok
CAMPUS,INE278Y01022,Campus Activewear Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,72.11,68.14,True,Owner,False,False,False,False,True,ok
CAPILLARY,INE0ILV01024,Capillary Technologies India Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,52.23,3.46,False,,False,False,False,False,True,ok
CAPLIPOINT,INE475E01026,Caplin Point Laboratories Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,70.57,67.33999999999999,False,,False,False,False,True,True,ok
CARBORUNIV,INE120A01034,Carborundum Universal Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,38.9,4.39,True,Owner,False,False,False,True,True,ok
CCAVENUE,INE483S01020,AvenuesAI Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,27.29,34.5,True,Owner,False,False,False,False,True,ok
CCL,INE421D01022,CCL Products (India) Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,46.11,46.86,True,Owner,False,False,False,True,True,ok
CEATLTD,INE482A01020,CEAT Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,47.21,0.38,True,Owner,False,False,False,True,True,ok
CELLO,INE0LMW01024,Cello World Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,75.0,57.34,False,,False,False,False,False,True,ok
CENTURYPLY,INE348B01021,Century Plyboards (India) Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,71.83,54.17,True,Owner,False,False,False,False,True,ok
CERA,INE739E01017,Cera Sanitaryware Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,54.41,21.83,True,Owner,False,False,False,False,True,ok
CGCL,INE180C01042,Capri Global Capital Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,59.92,0.0,True,Owner,False,False,False,True,True,ok
CGPOWER,INE067A01029,CG Power and Industrial Solutions Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,56.36,0.04,True,Owner,False,True,True,True,True,ok
CHALET,INE427F01016,Chalet Hotels Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,67.33,13.14,True,Owner,False,False,False,True,True,ok
CHAMBLFERT,INE085A01013,Chambal Fertilizers & Chemicals Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,60.85,6.409999999999999,True,Owner,False,False,False,True,True,ok
CHEMPLASTS,INE488A01050,Chemplast Sanmar Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,54.99,0.0,True,Owner,False,False,False,False,False,ok
CHOICEIN,INE102B01014,Choice International Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,53.65,46.540000000000006,True,Owner,False,False,False,True,True,ok
CHOLAFIN,INE121A01024,Cholamandalam Investment and Finance Company Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,49.72,0.92,True,Owner,False,True,True,True,True,ok
CHOLAHLDNG,INE149A01033,Cholamandalam Financial Holdings Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,46.38,4.2299999999999995,True,Owner,False,False,False,True,True,ok
CIPLA,INE059A01026,Cipla Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,29.21,29.24,True,Owner,True,True,True,True,True,ok
CLEAN,INE227W01023,Clean Science and Technology Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,50.96,50.96,True,Owner,False,False,False,True,True,ok
CONCORDBIO,INE338H01029,Concord Biotech Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,44.08,39.74,True,Owner,False,False,False,True,True,ok
COROMANDEL,INE169A01031,Coromandel International Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,56.86,0.47,True,Owner,False,False,True,True,True,ok
CORONA,INE02ZQ01018,CORONA Remedies Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,69.0,69.0,False,,False,False,False,False,True,ok
CPPLUS,INE819V01029,Aditya Infotech Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,76.91,60.13,False,,False,False,False,True,True,ok
CRAFTSMAN,INE00LO01017,Craftsman Automation Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,48.7,48.7,True,Owner,False,False,False,True,True,ok
CRIZAC,INE0S4R01014,Crizac Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,79.94,79.94,False,,False,False,False,False,True,ok
CUPID,INE509F01029,Cupid Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,46.03,33.12,False,,False,False,False,False,True,ok
CYIENT,INE136B01020,Cyient Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,23.29,4.35,True,Owner,False,False,False,True,True,ok
DABUR,INE016A01026,Dabur India Limited,True,,owner_confirmed_individual_and_director,OWNER,PROFESSIONAL,66.23,0.4600000000000001,True,Owner,False,False,True,True,True,ok
DALBHARAT,INE00R701025,Dalmia Bharat Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,55.84,0.01,True,Owner,False,False,False,True,True,ok
DALMIASUG,INE495A01022,Dalmia Bharat Sugar and Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,74.91,0.26,True,Owner,False,False,False,False,False,ok
DATAMATICS,INE365B01017,Datamatics Global Services Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,66.33,48.239999999999995,False,,False,False,False,False,True,ok
DATAPATTNS,INE0IX101010,Data Patterns (India) Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,42.41,47.26,True,Owner,False,False,False,True,True,ok
DBL,INE917M01012,Dilip Buildcon Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,63.14,63.14,True,Owner,False,False,False,False,True,ok
DBREALTY,INE879I01012,Valor Estate Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,47.45,0.62,True,Owner,False,False,False,False,True,ok
DCAL,INE385W01011,Dishman Carbogen Amcis Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,59.32,0.0,True,Owner,False,False,False,False,False,ok
DCMSHRIRAM,INE499A01024,DCM Shriram Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,66.52,3.5999999999999996,True,Owner,False,False,False,True,True,ok
DCXINDIA,INE0KL801015,DCX Systems Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,52.16,3.75,True,Owner,False,False,False,False,False,ok
DEEPAKFERT,INE501A01019,Deepak Fertilizers and Petrochemicals Corporation Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,45.63,0.79,True,Owner,False,False,False,True,True,ok
DEEPAKNTR,INE288B01029,Deepak Nitrite Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,49.33,17.23,True,Owner,False,False,False,True,True,ok
DELTACORP,INE124G01033,Delta Corp Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,34.47,1.18,True,Owner,False,False,False,False,False,ok
DIACABS,INE989C01038,Diamond Power Infrastructure Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,84.02,46.49,False,,False,False,False,False,True,ok
DISHTV,INE836F01026,,True,,owner_confirmed_individual_passive,OWNER,UNKNOWN,4.06,0.07,True,Owner,False,False,False,False,False,ok
DIVISLAB,INE361B01024,Divi's Laboratories Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,51.88,49.15,True,Owner,False,True,True,True,True,ok
DIXON,INE935N01020,Dixon Technologies (India) Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,28.83,12.86,True,Owner,False,False,True,True,True,ok
DLF,INE271C01023,DLF Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,74.08,0.96,True,Owner,False,True,True,True,True,ok
DMART,INE192R01011,Avenue Supermarts Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,74.65,39.94999999999999,True,Owner,False,True,True,True,True,ok
DODLA,INE021O01019,Dodla Dairy Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,58.92,26.18,True,Owner,False,False,False,False,False,ok
DOMS,INE321T01012,DOMS Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,70.39,44.37,False,,False,False,False,True,True,ok
DREAMFOLKS,INE0JS101016,Dreamfolks Services Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,65.72,65.99,True,Owner,False,False,False,False,False,ok
DRREDDY,INE089A01031,Dr. Reddy's Laboratories Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,26.64,6.069999999999999,True,Owner,True,True,True,True,True,ok
DYNAMATECH,INE221B01012,Dynamatic Technologies Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,41.87,7.71,False,,False,False,False,False,True,ok
EASEMYTRIP,INE07O001026,Easy Trip Planners Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,47.72,47.72,True,Owner,False,False,False,False,False,ok
ECLERX,INE738I01010,eClerx Services Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,54.52,54.57,True,Owner,False,False,False,True,True,ok
EDELWEISS,INE532F01054,Edelweiss Financial Services Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,32.69,28.270000000000003,True,Owner,False,False,False,False,True,ok
EICHERMOT,INE066A01021,Eicher Motors Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,49.06,3.36,True,Owner,True,True,True,True,True,ok
EIDPARRY,INE126A01031,EID Parry India Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,41.44,1.98,True,Owner,False,False,False,True,True,ok
EIEL,INE0LLY01014,Enviro Infra Engineers Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,70.13,70.13,False,,False,False,False,False,True,ok
EIHOTEL,INE230A01023,EIH Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,32.85,2.1,True,Owner,False,False,False,True,True,ok
ELECON,INE205B01031,Elecon Engineering Company Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,59.27,4.48,True,Owner,False,False,False,True,True,ok
ELECTCAST,INE086A01029,Electrosteel Castings Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,46.21,8.57,True,Owner,False,False,False,False,True,ok
ELGIEQUIP,INE285A01027,Elgi Equipments Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,31.19,10.95,True,Owner,False,False,False,True,True,ok
ELLEN,INE236E01022,Ellenbarrie Industrial Gases Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,77.16,77.16,False,,False,False,False,False,True,ok
EMAMILTD,INE548C01032,Emami Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,54.84,7.1,True,Owner,False,False,False,True,True,ok
EMBDL,INE069I01010,Embassy Developments Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,42.65,1.56,True,Owner,False,False,False,False,True,ok
EMCURE,INE168P01015,Emcure Pharmaceuticals Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,77.87,62.739999999999995,False,,False,False,False,True,True,ok
EMMVEE,INE1C6T01020,Emmvee Photovoltaic Power Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,80.03,80.03,False,,False,False,False,True,True,ok
ENDURANCE,INE913H01037,Endurance Technologies Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,75.0,30.85,True,Owner,False,False,False,True,True,ok
ENTERO,INE010601016,Entero Healthcare Solutions Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,52.42,14.41,False,,False,False,False,False,True,ok
ERIS,INE406M01024,Eris Lifesciences Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,54.85,54.89,True,Owner,False,False,False,True,True,ok
ETHOSLTD,INE04TZ01018,Ethos Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,50.59,0.29,False,,False,False,False,False,True,ok
EXIDEIND,INE302A01020,Exide Industries Limited,True,,owner_probable_nri_family,OWNER,UNKNOWN,45.99,45.99,True,Owner,False,False,True,True,True,ok
FINCABLES,INE235A01022,Finolex Cables Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,35.86,5.16,True,Owner,False,False,False,True,True,ok
FINEORG,INE686Y01026,Fine Organic Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,75.0,75.02,True,Owner,False,False,False,False,False,ok
FINPIPE,INE183A01024,Finolex Industries Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,52.47,1.11,True,Owner,False,False,False,False,True,ok
FIVESTAR,INE128S01021,Five-Star Business Finance Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,18.56,18.98,True,Owner,False,False,False,True,True,ok
FLFL,INE452O01016,Future Lifestyle Fashions Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,20.3,0.01,True,Owner,False,False,False,False,False,ok
