item_id,meeting_date,meeting_title,doc_type,doc_date,filename,text_url,pdf_url,release_date
539802,2017-03-14,"Meeting, March 14-15, 2017",minutes,2017-03-15,fomcminutes20170315.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20170315.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20170315.pdf,2017-04-05
540925,2017-05-02,"Meeting, May 2-3, 2017",minutes,2017-05-03,fomcminutes20170503.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20170503.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20170503.pdf,2017-05-24
552372,2017-06-13,"Meeting, June 13-14, 2017",minutes,2017-06-14,fomcminutes20170614.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20170614.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20170614.pdf,2017-07-05
553645,2017-07-25,"Meeting, July 25-26, 2017",minutes,2017-07-26,fomcminutes20170726.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20170726.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20170726.pdf,2017-08-16
574124,2017-09-19,"Meeting, September 19-20, 2017",minutes,2017-09-20,fomcminutes20170920.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20170920.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20170920.pdf,2017-10-11
574875,2017-10-31,"Meeting, October 31-November 1, 2017",minutes,2017-11-01,fomcminutes20171101.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20171101.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20171101.pdf,2017-11-22
576414,2017-12-12,"Meeting, December 12-13, 2017",minutes,2017-12-13,fomcminutes20171213.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20171213.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20171213.pdf,2018-01-03
576435,2018-01-30,"Meeting, January 30-31, 2018",minutes,2018-01-31,fomcminutes20180131.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20180131.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20180131.pdf,2018-02-21
577486,2018-03-20,"Meeting, March 20-21, 2018",minutes,2018-03-21,fomcminutes20180321.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20180321.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20180321.pdf,2018-04-11
577891,2018-05-01,"Meeting, May 1-2, 2018",minutes,2018-05-02,fomcminutes20180502.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20180502.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20180502.pdf,2018-05-23
578912,2018-06-12,"Meeting, June 12-13, 2018",minutes,2018-06-13,fomcminutes20180613.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20180613.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20180613.pdf,2018-07-04
579066,2018-07-31,"Meeting, July 31-August 1, 2018",minutes,2018-08-01,fomcminutes20180801.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20180801.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20180801.pdf,2018-08-22
579332,2018-09-25,"Meeting, September 25-26, 2018",minutes,2018-09-26,fomcminutes20180926.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20180926.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20180926.pdf,2018-10-17
579807,2018-11-07,"Meeting, November 7-8, 2018",minutes,2018-11-08,fomcminutes20181108.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20181108.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20181108.pdf,2018-11-29
581286,2018-12-18,"Meeting, December 18-19, 2018",minutes,2018-12-19,fomcminutes20181219.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20181219.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20181219.pdf,2019-01-09
581795,2019-01-29,"Meeting, January 29-30, 2019",minutes,2019-01-30,fomcminutes20190130.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20190130.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20190130.pdf,2019-02-20
581952,2019-03-19,"Meeting, March 19-20, 2019",minutes,2019-03-20,fomcminutes20190320.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20190320.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20190320.pdf,2019-04-10
583221,2019-04-30,"Meeting, April 30-May 1, 2019",minutes,2019-05-01,fomcminutes20190501.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20190501.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20190501.pdf,2019-05-22
583325,2019-06-18,"Meeting, June 18-19, 2019",minutes,2019-06-19,fomcminutes20190619.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20190619.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20190619.pdf,2019-07-10
583837,2019-07-30,"Meeting, July 30-31, 2019",minutes,2019-07-31,fomcminutes20190731.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20190731.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20190731.pdf,2019-08-21
584502,2019-09-17,"Meeting, September 17-18, 2019",minutes,2019-09-18,fomcminutes20190918.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20190918.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20190918.pdf,2019-10-09
584542,2019-10-11,"Meeting, October 4, 2019 (Unscheduled)",minutes,2019-10-30,fomcminutes20191030.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20191030.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20191030.pdf,2019-11-20
584538,2019-10-29,"Meeting, October 29-30, 2019",minutes,2019-10-30,fomcminutes20191030.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20191030.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20191030.pdf,2019-11-20
584816,2019-12-10,"Meeting, December 10-11, 2019",minutes,2019-12-11,fomcminutes20191211.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20191211.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20191211.pdf,2020-01-01
585165,2020-01-28,"Meeting, January 28-29, 2020",minutes,2020-01-29,fomcminutes20200129.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20200129.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20200129.pdf,2020-02-19
586834,2020-03-02,"Meeting, March 2, 2020 (Unscheduled)",minutes,2020-03-15,fomcminutes20200315.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20200315.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20200315.pdf,2020-04-06
587319,2020-03-15,"Meeting, March 15, 2020 (Unscheduled)",minutes,2020-03-15,fomcminutes20200315.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20200315.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20200315.pdf,2020-04-06
588477,2020-04-28,"Meeting, April 28-29, 2020",minutes,2020-04-29,fomcminutes20200429.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20200429.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20200429.pdf,2020-05-20
589676,2020-06-09,"Meeting, June 9-10, 2020",minutes,2020-06-10,fomcminutes20200610.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20200610.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20200610.pdf,2020-07-01
594191,2020-07-28,"Meeting, July 28-29, 2020",minutes,2020-07-29,fomcminutes20200729.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20200729.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20200729.pdf,2020-08-19
596196,2020-09-15,"Meeting, September 15-16, 2020",minutes,2020-09-16,fomcminutes20200916.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20200916.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20200916.pdf,2020-10-07
598101,2020-11-04,"Meeting, November 4-5, 2020",minutes,2020-11-05,fomcminutes20201105.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20201105.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20201105.pdf,2020-11-26
598544,2020-12-15,"Meeting, December 15-16, 2020",minutes,2020-12-16,fomcminutes20201216.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20201216.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20201216.pdf,2021-01-06
598775,2021-01-26,"Meeting, January 26-27, 2021",minutes,2021-01-27,fomcminutes20210127.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20210127.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20210127.pdf,2021-02-17
600742,2021-03-16,"Meeting, March 16-17, 2021",minutes,2021-03-17,fomcminutes20210317.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20210317.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20210317.pdf,2021-04-07
601897,2021-04-27,"Meeting, April 27-28, 2021",minutes,2021-04-28,fomcminutes20210428.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20210428.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20210428.pdf,2021-05-19
603942,2021-06-15,"Meeting, June 15-16, 2021",minutes,2021-06-16,fomcminutes20210616.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20210616.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20210616.pdf,2021-07-07
604765,2021-07-27,"Meeting, July 27-28, 2021",minutes,2021-07-28,fomcminutes20210728.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20210728.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20210728.pdf,2021-08-18
605825,2021-09-21,"Meeting, September 21-22, 2021",minutes,2021-09-22,fomcminutes20210922.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20210922.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20210922.pdf,2021-10-13
608601,2021-11-02,"Meeting, November 2-3, 2021",minutes,2021-11-03,fomcminutes20211103.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20211103.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20211103.pdf,2021-11-24
610139,2021-12-14,"Meeting, December 14-15, 2021",minutes,2021-12-15,fomcminutes20211215.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20211215.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20211215.pdf,2022-01-05
610587,2022-01-25,"Meeting, January 25-26, 2022",minutes,2022-01-26,fomcminutes20220126.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20220126.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20220126.pdf,2022-02-16
611545,2022-03-15,"Meeting, March 15-16, 2022",minutes,2022-03-16,fomcminutes20220316.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20220316.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20220316.pdf,2022-04-06
611869,2022-05-03,"Meeting, May 3-4, 2022",minutes,2022-05-04,fomcminutes20220504.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20220504.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20220504.pdf,2022-05-25
616227,2022-06-14,"Meeting, June 14-15, 2022",minutes,2022-06-15,fomcminutes20220615.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20220615.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20220615.pdf,2022-07-06
619211,2022-07-26,"Meeting, July 26-27, 2022",minutes,2022-07-27,fomcminutes20220727.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20220727.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20220727.pdf,2022-08-17
622307,2022-09-20,"Meeting, September 20-21, 2022",minutes,2022-09-21,fomcminutes20220921.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20220921.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20220921.pdf,2022-10-12
627813,2022-11-01,"Meeting, November 1-2, 2022",minutes,2022-11-02,fomcminutes20221102.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20221102.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20221102.pdf,2022-11-23
627845,2022-12-13,"Meeting, December 13-14, 2022",minutes,2022-12-14,fomcminutes20221214.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20221214.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20221214.pdf,2023-01-04
628650,2023-01-31,"Meeting, January 31-February 1, 2023",minutes,2023-02-01,fomcminutes20230201.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20230201.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20230201.pdf,2023-02-22
629124,2023-03-21,"Meeting, March 21-22, 2023",minutes,2023-03-22,fomcminutes20230322.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20230322.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20230322.pdf,2023-04-12
632567,2023-05-02,"Meeting, May 2-3, 2023",minutes,2023-05-03,fomcminutes20230503.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20230503.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20230503.pdf,2023-05-24
635588,2023-06-13,"Meeting, June 13-14, 2023",minutes,2023-06-14,fomcminutes20230614.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20230614.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20230614.pdf,2023-07-05
650228,2023-07-25,"Meeting, July 25-26, 2023",minutes,2023-07-26,fomcminutes20230726.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20230726.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20230726.pdf,2023-08-16
650316,2023-09-19,"Meeting, September 19-20, 2023",minutes,2023-09-20,fomcminutes20230920.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20230920.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20230920.pdf,2023-10-11
655797,2023-10-31,"Meeting, October 31-November 1, 2023",minutes,2023-11-01,fomcminutes20231101.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20231101.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20231101.pdf,2023-11-22
657388,2023-12-13,"Meeting, December 12-13, 2023",minutes,2023-12-13,fomcminutes20231213.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20231213.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20231213.pdf,2024-01-03
659514,2024-01-30,"Meeting, January 30-31, 2024",minutes,2024-01-31,fomcminutes20240131.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20240131.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20240131.pdf,2024-02-21
679766,2024-03-20,"Meeting, March 19-20, 2024",minutes,2024-03-20,fomcminutes20240320.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20240320.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20240320.pdf,2024-04-10
679767,2024-05-01,"Meeting, April 30-May 1, 2024",minutes,2024-05-01,fomcminutes20240501.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20240501.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20240501.pdf,2024-05-22
679768,2024-06-12,"Meeting, June 11-12, 2024",minutes,2024-06-12,fomcminutes20240612.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20240612.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20240612.pdf,2024-07-03
679769,2024-07-31,"Meeting, July 30-31, 2024",minutes,2024-07-31,fomcminutes20240731.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20240731.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20240731.pdf,2024-08-21
679770,2024-09-18,"Meeting, September 17-18, 2024",minutes,2024-09-18,fomcminutes20240918.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20240918.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20240918.pdf,2024-10-09
679759,2024-11-07,"Meeting, November 6-7, 2024",minutes,2024-11-07,fomcminutes20241107.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20241107.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20241107.pdf,2024-11-28
680053,2024-12-18,"Meeting, December 17-18, 2024",minutes,2024-12-18,fomcminutes20241218.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20241218.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20241218.pdf,2025-01-08
681117,2025-01-29,"Meeting, January 28-29, 2025",minutes,2025-01-29,fomcminutes20250129.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20250129.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20250129.pdf,2025-02-19
684019,2025-03-19,"Meeting, March 18-19, 2025",minutes,2025-03-19,fomcminutes20250319.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20250319.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20250319.pdf,2025-04-09
685851,2025-05-07,"Meeting, May 6-7, 2025",minutes,2025-05-07,fomcminutes20250507.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20250507.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20250507.pdf,2025-05-28
688287,2025-06-18,"Meeting, June 17-18, 2025",minutes,2025-06-18,fomcminutes20250618.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20250618.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20250618.pdf,2025-07-09
690650,2025-07-30,"Meeting, July 29-30, 2025",minutes,2025-07-30,fomcminutes20250730.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20250730.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20250730.pdf,2025-08-20
703961,2025-09-17,"Meeting, September 16-17, 2025",minutes,2025-09-17,fomcminutes20250917.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20250917.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20250917.pdf,2025-10-08
707800,2025-10-29,"Meeting, October 28-29, 2025",minutes,2025-10-29,fomcminutes20251029.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20251029.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20251029.pdf,2025-11-19
716083,2025-12-10,"Meeting, December 9-10, 2025",minutes,2025-12-10,fomcminutes20251210.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20251210.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20251210.pdf,2025-12-31
718623,2026-01-28,"Meeting, January 27-28, 2026",minutes,2026-01-28,fomcminutes20260128.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20260128.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20260128.pdf,2026-02-18
721155,2026-03-18,"Meeting, March 17-18, 2026",minutes,2026-03-18,fomcminutes20260318.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20260318.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20260318.pdf,2026-04-08
724400,2026-04-29,"Meeting, April 28-29, 2026",minutes,2026-04-29,fomcminutes20260429.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/fomcminutes20260429.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/fomcminutes20260429.pdf,2026-05-20
23299,2011-04-26,"Meeting, April 26-27, 2011",press_conference,2011-04-27,FOMCpresconf20110427.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/FOMCpresconf20110427.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/FOMCpresconf20110427.pdf,2011-04-27
23300,2011-06-21,"Meeting, June 21-22, 2011",press_conference,2011-06-22,FOMCpresconf20110622.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/FOMCpresconf20110622.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/FOMCpresconf20110622.pdf,2011-06-22
23303,2011-11-01,"Meeting, November 1-2, 2011",press_conference,2011-11-02,FOMCpresconf20111102.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/FOMCpresconf20111102.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/FOMCpresconf20111102.pdf,2011-11-02
23306,2012-01-24,"Meeting, January 24-25, 2012",press_conference,2012-01-25,FOMCpresconf20120125.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/FOMCpresconf20120125.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/FOMCpresconf20120125.pdf,2012-01-25
23308,2012-04-24,"Meeting, April 24-25, 2012",press_conference,2012-04-25,FOMCpresconf20120425.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/FOMCpresconf20120425.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/FOMCpresconf20120425.pdf,2012-04-25
23309,2012-06-19,"Meeting, June 19-20, 2012",press_conference,2012-06-20,FOMCpresconf20120620.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/FOMCpresconf20120620.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/FOMCpresconf20120620.pdf,2012-06-20
23310,2012-09-12,"Meeting, September 12-13, 2012",press_conference,2012-09-13,FOMCpresconf20120913.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/FOMCpresconf20120913.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/FOMCpresconf20120913.pdf,2012-09-13
23312,2012-12-11,"Meeting, December 11-12, 2012",press_conference,2012-12-12,FOMCpresconf20121212.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/FOMCpresconf20121212.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/FOMCpresconf20121212.pdf,2012-12-12
23313,2013-03-19,"Meeting, March 19-20, 2013",press_conference,2013-03-20,FOMCpresconf20130320.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/FOMCpresconf20130320.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/FOMCpresconf20130320.pdf,2013-03-20
23316,2013-06-18,"Meeting, June 18-19, 2013",press_conference,2013-06-19,FOMCpresconf20130619.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/FOMCpresconf20130619.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/FOMCpresconf20130619.pdf,2013-06-19
23318,2013-09-18,"Meeting, September 18-19, 2013",press_conference,2013-09-18,FOMCpresconf20130918.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/FOMCpresconf20130918.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/FOMCpresconf20130918.pdf,2013-09-18
23321,2013-12-17,"Meeting, December 17-18, 2013",press_conference,2013-12-18,FOMCpresconf20131218.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/FOMCpresconf20131218.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/FOMCpresconf20131218.pdf,2013-12-18
23323,2014-03-18,"Meeting, March 18-19, 2014",press_conference,2014-03-19,FOMCpresconf20140319.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/FOMCpresconf20140319.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/FOMCpresconf20140319.pdf,2014-03-19
23324,2014-06-17,"Meeting, June 17-18, 2014",press_conference,2014-06-18,FOMCpresconf20140618.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/FOMCpresconf20140618.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/FOMCpresconf20140618.pdf,2014-06-18
